"ostim_id","sexlab_id","description"
"BillyyCg2squatt-4","B_B_CG2Squatt_S4","{actor1} is squatting over {actor0}, who's lying back, as she rides him in a cowgirl position, her vulva enveloping his penis in a passionate vaginal sex act, with {actor1} taking the lead as the active performer."
"BillyyFmast2-2","B_B_FMast2_S2","{actor0} is lying back on the ground with her feet planted firmly, her hands busy as she pleasures herself, her fingers stroking her vulva in a erotic self-exploration."
"Billyy3parcspita-4","B_B_3pArcSpitA_S4","{actor0} stands with his feet on the ground, his dick being deepthroated by {actor2}, who is actively sucking him off while squatting on top of {actor1}, who lies on his back, his penis penetrating {actor2}'s butt in a sexual anal encounter. Meanwhile, {actor1} holds onto {actor2}'s leg and {actor2} hugs {actor0}, her body being held by {actor0}'s hands."
"Billyy3pspit1-4","B_B_3pSpit1_S4","{actor0} is kneeling, holding {actor2}'s head in place as she sucks his cock, her mouth working eagerly up and down his shaft. At the same time, {actor1} is kneeling behind {actor2}, who is on all fours, and is thrusting his dick into her pussy, their bodies moving in sync as they engage in a passionate and intense threesome."
"Billyy4pfffmcg-1","B_B_4pFFFMCG_S1","{actor0} is lying back, his penis being simultaneously licked by {actor1} and {actor2}, who are positioned on their sides, while {actor3} is on all fours, passionately kissing {actor0}."
"Billyy4pfffmcg-3","B_B_4pFFFMCG_S3","{actor0} lies back as {actor2} squats over him, her vulva impaled on his erection as she takes control of the pace. Meanwhile, {actor3} also squats, her vulva being lavished with {actor0}'s tongue, while {actor1} kneels beside them, her hand wrapped around {actor0}'s shaft, stroking it in rhythm with {actor2}'s movements."
"Billyy4pfffmcg-5","B_B_4pFFFMCG_S5","{actor0} lies back with his feet on the ground, his penis simultaneously thrusting into {actor1}'s butt from behind as she squats, and {actor2}'s butt as she kneels beside them, while he also buries his face in {actor3}'s vulva, licking her with his tongue as she kneels in front of him."
"Billyy4pfffmcg-6","B_B_4pFFFMCG_S6","{actor0} is lying back, legs spread apart, as they climax, their mouth is buried between {actor3}'s thighs, tongue furiously licking her vulva. At the same time, {actor0}'s penis is being rode by {actor1} from behind, her butt bouncing up and down as she climaxes, while {actor2} is also riding {actor0}'s penis from behind, her butt cheeks slapping against his thighs as she reaches her own climax. {actor1} and {actor2} are holding hands, their fingers intertwined as they both experience intense pleasure, and {actor2} is also holding hands with {actor3}, who is arching her back in ecstasy as {actor0}'s tongue works its magic."
"Billyy4pffmmstandingswing-2","B_B_4pFFMMStandingSwing_S2","{actor0} and {actor1} are standing facing their respective partners, {actor2} and {actor3}, who are also standing. {actor0}'s penis is inside {actor2}'s vagina as he holds her hip with his hand, while {actor1} is simultaneously having vaginal sex with {actor3}, gripping her hip with his hand. Meanwhile, {actor2} and {actor3} are passionately kissing, their lips locked in a romantic and sensual kiss, and they're also holding hands, adding to the intimacy of the moment. As they engage in their respective acts, {actor2} wraps her arms around {actor3} in a gentle hug, and {actor3} reciprocates the affectionate gesture by hugging {actor2} back."
"Billyy4pffmmstandingswing-3","B_B_4pFFMMStandingSwing_S3","{actor0} and {actor1} are standing, each engaged in vaginal sex with {actor2} and {actor3} respectively. {actor0} is holding {actor2}'s leg, while thrusting his cock into her pussy, as she stands with her legs spread. Meanwhile, {actor1} is also holding {actor3}'s leg, as he fucks her from the front, her legs also spread wide. {actor2} is hugging {actor0} and {actor3} from the side, while {actor3} is hugging {actor1} and {actor2} from the other side, creating an intimate and sensual atmosphere."
"Billyy4pffmmstandingswing-6","B_B_4pFFMMStandingSwing_S6","{actor0} and {actor1} are standing, each with their pants down, as they simultaneously engage in vaginal sex with {actor3} and {actor2} respectively. {actor3} is bent over, her vulva being thrust into by {actor0}'s erect penis, while {actor0} holds her arm for support. Meanwhile, {actor1} is holding {actor2}'s arm as he penetrates her vulva with his penis, both of them standing upright."
"Billyy4pgang4-2","B_B_4pGang4_S2","{actor0} stands with his feet planted firmly on the ground, his penis stimulated by {actor3}'s skilled hand as she kneels beside him, her fingers working his dick with precision. Meanwhile, {actor1}, also kneeling, thrusts his cock into {actor3}'s vulva, their bodies moving in sync as they engage in passionate vaginal sex. Simultaneously, {actor2} stands nearby, his penis enveloped by {actor3}'s mouth as she sucks him off, her tongue expertly caressing his shaft in a sultry blowjob."
"Billyy4pgang4-3","B_B_4pGang4_S3","{actor0} is kneeling, receiving a blowjob from {actor3}, who is on all fours, her mouth wrapped around his cock. At the same time, {actor1} is also kneeling, penetrating {actor3} from behind, his dick thrusting into her ass as he engages in anal sex. {actor2} stands with his feet on the ground, stroking his own erection in a solo masturbation session. Meanwhile, {actor0} reaches out to gently pat {actor3}'s head as she sucks him off."
"Billyy4pgang5-2","B_B_4pGang5_S2","{actor1} is kneeling behind {actor3}, who's on all fours, as he penetrates her from behind in an anal sex act. At the same time, {actor3} reaches out with her hand to stroke {actor0}'s cock in a handjob, while also deepthroating {actor2}'s dick, who's lying back and enjoying the blowjob."
"BillyyKneff-3","B_B_KneFF_S3","{actor0} is standing with his feet firmly on the ground, his cock buried deep in {actor1}'s mouth as she kneels before him, her lips wrapped tightly around his shaft. At the same time, he's grasping the back of her head, his fingers intertwined in her hair, holding her in place as he thrusts his hips forward, actively fucking her face."
"Billyy3pdoublebj-6","B_B_3pDoubleBJ_S6","{actor2} is squatting, simultaneously giving {actor1} a blowjob, her mouth wrapped around his cock as he stands before her, actively thrusting his hips. Meanwhile, she's also jerking off {actor0} with one hand and rubbing her own clit with the other, her fingers dancing across her vulva."
"Billyy3pdp1-5","B_B_3pDP1_S5","{actor0} and {actor1} stand with their feet on the ground, both climaxing as they simultaneously pleasure {actor2}, who is suspended in mid-air. {actor0} thrusts his cock into {actor2}'s vagina while {actor1} penetrates her butt from behind, his hands grasping her body. Meanwhile, {actor0} holds {actor2}'s thigh, his fingers digging into her skin as they all reach a frenzied orgasm."
"Billyy3p69a-5","B_B_3p69A_S5","{actor0} is squatting with his feet on the ground, in the midst of a frenzied orgasm, as he plunges his cock into {actor2}'s anus from behind while holding her head in place. Meanwhile, {actor2} is on all fours, her arms trembling with pleasure, her vulva being licked voraciously by {actor1}, who is lying back beneath her, his own climax intensifying. At the same time, {actor0} is receiving a blowjob from {actor2}, his penis being serviced by her eager mouth, while {actor1} wraps his arms around {actor2} in a tender, sensual hug, heightening the ecstasy of the moment."
"Billyy3pdp1-3","B_B_3pDP1_S3","{actor0} and {actor1} are simultaneously taking {actor2} from both ends, with {actor0} fucking her pussy while standing and {actor1} fucking her ass from behind, also standing, as she's suspended in mid-air. Meanwhile, {actor0} is grasping {actor2}'s hip with one hand, while {actor1} has a grip on her body with his hand."
"Billyy3pdp4-1","B_B_3pDP4_S1","{actor0} is sitting on the bottom, while {actor2} is sitting on top of him, her feet planted firmly on the ground, as she actively rides his stiff cock, her vulva enveloping his penis in a sensual rhythm. Meanwhile, {actor1} stands nearby, his feet shoulder-width apart, watching the scene unfold."
"Billyy3pffmbrj-4","B_B_3pFFMBRJ_S4","{actor0} stands with his feet on the ground, his penis buried in {actor1}'s mouth as she kneels before him, enthusiastically sucking his cock while he holds her head in place with his hand. At the same time, {actor2} kneels beside them, her tongue expertly rimming {actor0}'s asshole, her soft licks and probing sending waves of pleasure through his body."
"Billyy3pffmcg-5","B_B_3pFFMCG_S5","{actor0} lies back, climaxing, as he orally pleasures {actor2} with his tongue, licking her vulva. At the same time, {actor1} kneels over {actor0}, her vulva enveloping his erect penis, actively riding him, while also kissing and holding hands with {actor2}, who is also kneeling and climaxing."
"Billyy3pffmcg-4","B_B_3pFFMCG_S4","{actor0} lies back with his feet on the ground, his mouth locked onto {actor2}'s vulva as he licks her with his tongue. At the same time, {actor1} squats over {actor0}, her vulva enveloping his penis as she actively rides him, while holding hands with {actor2}, who kneels beside them."
"Billyy3pffmdog-4","B_B_3pFFMDog_S4","{actor0} is on his knees, thrusting his cock into {actor1}'s pussy as she bends over in front of him, also on her knees. At the same time, {actor1} is licking {actor2}'s slit as she lies back, {actor2} actively grinding her vulva against {actor1}'s mouth. Meanwhile, {actor0} has a firm grip on {actor1}'s arm, and {actor2} is gently tugging on {actor1}'s hair, lost in the pleasure of the moment."
"Billyy3pffmdog-3","B_B_3pFFMDog_S3","{actor0} is kneeling, thrusting his cock into {actor1}'s pussy from behind as she bends over, her knees on the ground. At the same time, {actor0} is grasping {actor1}'s arm, holding her in place. Meanwhile, {actor1} is actively going down on {actor2}, who is lying back with her feet on the ground, {actor1}'s tongue probing her vulva. As {actor1} licks {actor2}, {actor2} reaches up to {actor1}'s head, gently pulling her hair, adding a sensual touch to the intense oral sex."
"Billyy3pffmfacefuck-2","B_B_3pFFMFacefuck_S2","{actor0} stands with his feet on the ground, his penis buried deep in {actor1}'s mouth as she kneels before him, her head held firmly in place by {actor2}, who also grasps {actor1}'s arm, while {actor2} is the one actually performing the deepthroat action."
"Billyy3pffmdogside-5","B_B_3pFFMDogSide_S5","{actor0} is kneeling, thrusting his dick into {actor1} from behind as she's on all fours, their bodies locked in a sensual rhythm. At the same time, {actor0} is also fingering {actor2}'s pussy, his hand moving in sync with his hips, while {actor2} is kissing {actor1} passionately, their lips intertwined, and wrapping her arms around {actor1} in a tender hug."
"Billyy3pffmmis-4","B_B_3pFFMMis_S4","{actor0} is kneeling, simultaneously grinding his cock into {actor1}'s pussy as she lies back on the bottom, and into {actor2}'s pussy as she's on all fours on top, while {actor1} envelops {actor2} in a sensual one-sided hug."
"Billyy3pffmmis-1","B_B_3pFFMMis_S1","{actor0} is kneeling, while {actor1} is lying back and {actor2} is on all fours. {actor1} is licking {actor2}'s pussy, {actor2} is giving {actor0} a blowjob, and {actor2} is also fingering {actor1}'s cunt."
"Billyy3pkneelspit-1","B_B_3pKneelSpit_S1","{actor0} stands with his feet on the ground, while {actor1} kneels beside him, stroking {actor2}'s breasts with his hands in a sensual manner. At the same time, {actor1} uses his other hand to rub {actor2}'s clitoris, a sexual and intimate touch. {actor2}, also on her knees, wraps her hand around {actor0}'s cock, giving him a handjob. She simultaneously spreads her thighs to accommodate {actor1}, who thrusts his dick between them, actively engaging in a thighjob."
"Billyy3pspit1-1","B_B_3pSpit1_S1","{actor0} is kneeling, as is {actor1}, while {actor2} is on all fours. {actor1} is thrusting his cock into {actor2}'s ass from behind, a buttjob, as {actor2} simultaneously strokes {actor0}'s erection with her hand, giving him a handjob."
"Billyy3pspit1-3","B_B_3pSpit1_S3","{actor0} is kneeling, while {actor1} is also on his knees, pounding away at {actor2} from behind as she's on all fours, her vulva taking his thrusts. At the same time, {actor2} is giving {actor0} a blowjob, her mouth wrapped around his cock, while {actor0} reaches out to pat her head, as {actor1} continues to have vaginal sex with her."
"Billyy4pgb8-2","B_B_4pGB8_S2","{actor0} and {actor1} stand side by side, while {actor2} lies back, receiving {actor3} who is kneeling, as she engages in vaginal sex with him. At the same time, {actor3} uses her hand to give a handjob to {actor1}."
"Billyy3pspita2-5","B_B_3pSPitA2_S5","In the midst of a fiery trio, {actor0} stands with his feet firmly on the ground, his body tensed up in ecstasy as he reaches a throbbing orgasm. Meanwhile, {actor1} also stands, his face contorted in pleasure as he releases a climax of his own. {actor2} bends over, her body arched in a sensual curve as she too reaches the pinnacle of pleasure. She has her head held firmly in place by {actor0}'s grip, her lips wrapped around his erect shaft as he actively thrusts into her mouth, his cock hitting the back of her throat in a deep, sloppy blowjob. Simultaneously, {actor1} is balls-deep in {actor2}'s ass, his hands grasping her arm to hold her steady as he pistons into her from behind."
"Billyy3pspitdoga-3","B_B_3pSpitDogA_S3","{actor0} squats behind {actor2}, who's on all fours, as he penetrates her anus with his cock. At the same time, {actor0} reaches around to hold {actor2}'s body, while {actor1} sits in front of her, holding her head in place as she deepthroats his erect penis, her mouth working up and down his shaft."
"Billyy3pstandspit1-4","B_B_3pStandSpit1_S4","{actor2} is suspended in mid-air, her vulva being penetrated by {actor1}'s erect cock as he stands with his feet on the ground, holding her body in place with one hand. At the same time, {actor0} stands beside them, his own penis being sucked by {actor2} as she gives him a blowjob, his hand grasping her head for control as he actively thrusts into her mouth."
"Billyy3pstandspit1-5","B_B_3pStandSpit1_S5","{actor0} stands with his feet on the ground, his cock erupting in a frenzy of cum as he reaches climax. At the same time, {actor1} is also standing, his own penis thrusting into {actor2}'s dripping wet pussy as she hangs suspended, her body shuddering with pleasure as she too reaches orgasm. {actor0} has his hand clamped around {actor2}'s head, holding it in place as she sucks his dick with reckless abandon, her mouth sliding up and down his shaft with a desperate intensity, while {actor1} grasps {actor2}'s body, his fingers digging deep into her skin as he pounds into her from below, their movements becoming more frantic as the three of them hurtle together towards a searing crescendo."
"Billyy4pfffmstandline-2","B_B_4pFFFMStandLine_S2","{actor0} is standing, his dick thrusting into {actor2}'s pussy as she stands facing him. Meanwhile, {actor1} and {actor3} stand nearby, wrapped in a tender, sensual embrace, each hugging the other, forming a warm, intimate circle."
"Billyy4pfffmstandline-6","B_B_4pFFFMStandLine_S6","{actor0} stands with his feet shoulder-width apart, his erection buried deep inside {actor2} who is bent over, her hands on her knees. At the same time, he fingers {actor1}'s vulva, who is also bent over, her back arched in pleasure. Nearby, {actor1} and {actor3} share a passionate kiss, their lips locked in a sensual embrace, as {actor3} simultaneously masturbates, her fingers stroking her own clitoris."
"Billyy4pffmmstandingswing-1","B_B_4pFFMMStandingSwing_S1","{actor0} and {actor2} are standing, locked in a passionate, sensual kiss, their lips intertwined. At the same time, {actor0} is rubbing {actor2}'s clitoris with his hand, stimulating her vulva. {actor2} is also stroking {actor0}'s penis with her hand, giving him a handjob. Meanwhile, {actor1} is standing next to {actor3}, groping her breasts with his hands, caressing her boobs in a sensual manner. {actor3}, in turn, is standing, masturbating herself, her hands exploring her own vulva. As they all stand there, {actor0} gently pats {actor2}'s head with his hand. Nearby, {actor2} is also touching her own breasts, groping them with her hands, while {actor3} and {actor1} share a romantic, sensual kiss, their lips touching."
"Billyy4pffmmstandingswing-8","B_B_4pFFMMStandingSwing_S8","{actor0}, {actor1}, {actor2}, and {actor3} are standing together, all reaching a simultaneous orgasm. {actor0} is having vaginal sex with {actor3}, his dick thrusting into her pussy, while {actor1} is also having vaginal sex with {actor2}, his cock penetrating her vulva. Meanwhile, {actor2} and {actor3} are embracing each other, sharing a sensual hug."
"Billyy4pgang5-1","B_B_4pGang5_S1","{actor0} stands with his feet on the ground, stroking his own cock in a solo malemasturbation session. Meanwhile, {actor3} kneels between {actor1} and {actor2}, who are both lying back, as she simultaneously jerks off {actor1}'s dick and {actor2}'s shaft with her hands."
"Billyy4pgang7-4","B_B_4pGang7_S4","{actor0} is standing, penetrating {actor3} from behind as she bends over, his penis thrusting into her vulva. Meanwhile, {actor3} is also giving {actor2} a blowjob, her mouth wrapped around his penis, while simultaneously jerking off {actor1} with her hand."
"Billyy4pgang5-4","B_B_4pGang5_S4","{actor0} stands with his feet on the ground, holding {actor3}'s head as she sucks his cock, while also getting her head held in place. {actor3} squats, simultaneously getting fucked by {actor2} who lies back, his dick thrusting into her pussy, and getting anally penetrated by {actor1} who squats behind her, his penis entering her butt."
"Billyy4pgang5-3","B_B_4pGang5_S3","{actor0} is standing with his feet on the ground, while {actor1} is kneeling behind {actor3}, who is also on her knees, as {actor1} penetrates her anus from behind. Meanwhile, {actor3} is giving a handjob to {actor2}, who is lying back, and at the same time, she is also giving a blowjob to {actor0}."
"Billyy4pgang7-3","B_B_4pGang7_S3","{actor0} is standing, penetrating {actor3} from behind as she bends over, his penis thrusting into her vulva. Meanwhile, {actor3} is also giving a blowjob to {actor1}, who is standing, taking his dick into her mouth. At the same time, {actor3} is using her hand to stroke {actor2}'s cock, giving him a handjob."
"Billyy4pgang7-2","B_B_4pGang7_S2","{actor0} stands behind {actor3}, who is bent over, and penetrates her vagina with his cock, holding her arm with one hand. At the same time, {actor1} stands beside them, patting {actor3}'s head with one hand while she sucks his dick. Nearby, {actor2} stands with his feet on the ground, masturbating his own erection."
"Billyy4pgb1-1","B_B_4pGB1_S1","In a foursome, {actor0} is kneeling and pounds {actor3} from behind, his thick cock deeply penetrating her anus. Meanwhile, {actor3} is also straddling {actor2}, who is lying on his back, as they engage in vaginal sex. On the side, {actor1} is getting a handjob from {actor3}, who is diligently stroking his hard member with her skilled hand, as he stands with his feet on the ground, pleasure spreading across his face."
"Billyy4pgang6-2","B_B_4pGang6_S2","{actor0} is kneeling, thrusting his dick into {actor3}'s pussy as she sits on top of {actor1}, who's lying back with his cock penetrating her ass from below. At the same time, {actor2} is standing with his feet on the ground, getting a blowjob from {actor3} as he holds her head in place, while {actor1} holds onto {actor3}'s body and {actor0} grips her leg."
"Billyy4pgangbang3-2","B_Billyy_4pGangbang3_S2","{actor3} is lying back on top of {actor0}, who's lying back on the bottom, as {actor0}'s erection enters {actor3}'s butt from beneath, while {actor0} grasps {actor3}'s body. Meanwhile, {actor1} kneels beside them, sliding his shaft into {actor3}'s vulva and holding onto her leg, as {actor2} stands by with his feet on the ground, getting a MILF-handjob from {actor3}, who's jacking him off."
"Billyy4pgangbang3-1","B_Billyy_4pGangbang3_S1","{actor0} lies back on the bottom, while {actor3} lies on top of him. At the same time, {actor3} uses her feet to pleasure {actor1}, who stands with his feet on the ground, as he receives a footjob. Meanwhile, {actor2} stands nearby, engaged in solo action, stroking his own cock. As {actor0} holds onto {actor3}'s hip in a romantic gesture, the scene unfolds with a mix of intimacy and eroticism."
"Billyy4pgb2-1","B_B_4pGB2_S1","{actor0} is standing, beating his own meat, while nearby {actor2} is lying back, thrusting his rod into {actor3}'s pussy as she kneels over him. At the same time, {actor3} is also jerking off {actor1}, who is standing beside them, stroking his shaft with her hand."
"Billyy4pgang6-5","B_B_4pGang6_S5","{actor0}, {actor1}, and {actor2} are huddled around {actor3}, who is lying on her back. {actor0} is kneeling, gripping {actor3}'s leg as he thrusts his dick into her pussy, while {actor1} is also kneeling, his cock buried in {actor3}'s ass, holding onto her body as they both reach a climax. Meanwhile, {actor2} is also kneeling, his penis deep in {actor3}'s mouth as she performs a deepthroat, her head tilted back in ecstasy, with {actor2} gently holding her head, both of them hitting their peak."
"Billyy4pgang5-5","B_B_4pGang5_S5","{actor0} is on his knees, climaxing, as he has {actor3}'s head in his hands, her mouth wrapped around his dick, giving him a blowjob, with him being the active participant. Meanwhile, {actor2} is lying on his back, climaxing, as {actor3} is on top of him, her legs spread, his cock buried deep in her pussy, in a vaginal sex act. At the same time, {actor1} is also kneeling, climaxing, as he's fucking {actor3}'s ass from behind in an anal sex act, while {actor2} holds onto {actor3}'s leg, as all four of them reach orgasm simultaneously."
"Billyy4pgb1-4","B_B_4pGB1_S4","{actor0} is squatting with his feet on the ground, his penis penetrating {actor3}'s butt from behind as he holds her arm. {actor1} is standing, holding {actor3}'s head as she gives him a blowjob, his penis thrusting into her mouth. Meanwhile, {actor2} is lying back, his penis thrusting into {actor3}'s vulva as she kneels over him."
"Billyy5pgb3-1","B_B_5pGB3_S1","{actor0} stands with his feet on the ground as {actor4} gives him a handjob, stroking his shaft with her hand. Meanwhile, {actor4} is also kneeling on top of {actor2}, who lies on his back, as she engages in vaginal sex with him, his penis deep inside her vulva."
"Billyy4pgb8-6","B_B_4pGB8_S6","{actor0} and {actor1} are standing, both ejaculating as they reach orgasm, while {actor3} squats down, taking the full force of their cum on her face, her mouth and cheeks smeared with their spit and semen. Meanwhile, {actor2} lies back, throbbing with pleasure, as {actor3} simultaneously fucks him with her pussy, riding his cock with reckless abandon. With one hand, she grips {actor0}'s shaft, stroking him with fevered intensity, bringing him to the edge of release, while her other hand wraps around {actor1}'s erection, milking every last drop of his cum onto her face."
"BillyyAfGloryholefuck-3","B_Billyy_GloryHoleFuck_S3","{actor0} stands behind {actor1}, his erect cock thrusting into her Pussy as she bends over, her ass facing him, and she actively grinds against him."
"BillyyAf3pgloryholespitroast-1","B_Billyy_3pGloryHoleSpitroast_S1","{actor0} and {actor1} stand side by side while {actor2} kneels in front of them, simultaneously giving them each a handjob, stroking {actor0}'s cock and {actor1}'s dick with her hands."
"Billyy4pserv1-2","B_B_4pServ1_S2","{actor3} is on her knees, simultaneously giving a blowjob to {actor2} and handjobs to {actor0} and {actor1}, her mouth wrapped around {actor2}'s cock and her hands stroking {actor0}'s and {actor1}'s dicks."
"BillyyAfFurotub2-4","B_Billyy_FuroTub2_S4","{actor0} lies back, her legs spread apart as she receives mild vaginal penetration from a partner (implied, not explicitly mentioned) who is not described in the scene."
"Billyy4pserv1-4","B_B_4pServ1_S4","{actor3} is kneeling, simultaneously blowing {actor1}'s cock and jerking off {actor2} with one hand and {actor0} with the other."
"BillyyAfGloryholefuck-5","B_Billyy_GloryHoleFuck_S5","{actor0} is standing with his feet shoulder-width apart, his dick thrusting into {actor1} from behind as she bends over, her feet shoulder-width apart, her face away from him, both of them reaching a frenzied orgasm."
"Billyy5pgb3-7","B_B_5pGB3_S7","{actor0}, {actor1}, {actor3} are standing with their feet on the ground, all of them are in the midst of a intense orgasm. {actor2} is lying back on the bottom, also climaxing. Meanwhile, {actor4} is kneeling on top of {actor2}, her vulva wrapped around his penis as they engage in passionate vaginal sex. {actor4} is also simultaneously receiving facials from {actor0}, {actor1}, and {actor3}, who are all ejaculating onto her face. Additionally, {actor4} is giving handjobs to both {actor0} and {actor1}, stroking their cocks as they reach their peak."
"Billyy4pgb8-4","B_B_4pGB8_S4","{actor0} and {actor1} are standing, while {actor2} is lying back. {actor3} is on her knees, performing a blowjob on {actor0}'s cock, her hands also groping {actor0}'s butt. At the same time, she's getting pounded by {actor2}, who's thrusting his dick into her pussy. {actor3} is also giving {actor1} a handjob, stroking his shaft with her hand."
"BillyyCganal-3","B_B_CGAnal_S3","{actor1} is kneeling over {actor0}, who's lying back, as she takes control in a cowgirl-style anal sex position, her butt pressed down onto his erect cock."
"BillyyAfAlchemyworkbenchfuck-3","B_Billyy_AlchemyWorkBenchFuck_S3","{actor0} is standing on the ground, his feet planted firmly, as he thrusts his cock into {actor1}'s pussy. At the same time, he's got a firm grip on her hip, holding her suspended in mid-air as they fuck."
"Billyy5pgb2-6","B_B_5pGB2_S6","{actor0}, {actor1}, {actor2}, and {actor3} stand alongside each other, all of them erupting in a frenzy of cum as they reach their peak. Meanwhile, {actor4} stands with her feet shoulder-width apart, bent over as she takes {actor3}'s throbbing cock deep inside her pussy, her face tilted upwards to receive the simultaneous facials from {actor0} and {actor1} as they climax. She reaches out with one hand to stroke {actor0}'s shaft, and with the other, she jerks off {actor1}. At the same time, {actor2} thrusts his hips forward, actively fucking {actor4}'s mouth as she gives him a sloppy blowjob, while {actor2} uses his hand to hold {actor4}'s head in place."
"Billyy5pffffmstandline-1","B_B_5pFFFFMStandLine_S1","{actor0} stands with his feet on the ground, stroking his cock in a solo masturbation session. Meanwhile, {actor1}, {actor2}, {actor3}, and {actor4} form a sensual huddle, with {actor2} embracing {actor1}, {actor3} wrapping her arms around {actor2}, and {actor4} squeezing {actor1} tight. Amidst the group hug, {actor3} slips her hand between {actor2}'s legs, gently rubbing her clitoris."
"Billyy5pffffmstandline-4","B_B_5pFFFFMStandLine_S4","{actor0} is standing, his feet on the ground, as he thrusts his cock into {actor4}'s pussy from behind while holding her hip with his hand, her bendover position allowing him to take her from behind. At the same time, {actor1} and {actor2} are standing, wrapped in a sensuous hug, their lips locked in a romantic and sensual kiss, holding hands in a tender grasp, their love for each other palpable in the air. Nearby, {actor4} and {actor3} are entwined in a sensual hug, their bodies pressed together, the affection between them undeniable."
"BillyyCg2squatt-3","B_B_CG2Squatt_S3","{actor1} is squatting over {actor0}, who's lying back, as she rides his cock in a passionate cowgirl position, her feet planted firmly on the ground, while he lies beneath her, his penis deeply embedded in her vulva, as they engage in intense vaginal sex."
"BillyyCganal-2","B_B_CGAnal_S2","{actor0} lies back as {actor1} kneels over him, her butt in the air, actively riding his cock in a passionate cowgirl-style anal sex position, with {actor0}'s erect penis deep inside her asshole."
"Billyy4pgang6-3","B_B_4pGang6_S3","{actor0} is squatting, thrusting his cock into {actor3}'s pussy as she lies back on top of {actor1}, who's also getting fucked in the ass by {actor1}'s penis. Meanwhile, {actor3} is simultaneously giving {actor2} a deepthroat blowjob, her mouth wrapped around his dick as he actively fucks her face. {actor0} has a hold on {actor3}'s leg, while {actor1} has a grip on {actor3}'s body."
"BillyyAfFurotub2-5","B_Billyy_FuroTub2_S5","{actor0} is lying back, her body in the throes of a mind-shattering orgasm, as she fingers her wet pussy, bringing herself to a intense release."
"BillyyAfGloryholestuckfuck-5","B_Billyy_GloryHoleStuckFuck_S5","{actor0} stands with his feet shoulder-width apart, his erect cock buried deep in {actor1}'s pussy as she bends over, her feet also grounded, her ass arched and her face turned away, both of them reaching a frenzied orgasm."
"Billyy5pgb2-4","B_B_5pGB2_S4","{actor0} stands facing {actor4}, who is bent over, as he thrusts his cock into her pussy. Meanwhile, {actor1} stands nearby, jerking off his own dick, while {actor4} simultaneously gives {actor3} a handjob, gripping his shaft in her hand. At the same time, {actor2} gets his penis sucked by {actor4}, who is taking him deep into her mouth."
"BillyyAfGloryholeblowjob-3","B_Billyy_GloryHoleBlowjob_S3","{actor0} stands with his feet on the ground, while {actor1} kneels in front of him, her mouth wrapped around his cock as she deepthroats him, performing oral sex on him."
"Billyy4pgb8-1","B_B_4pGB8_S1","{actor0} and {actor1} are standing on the ground while {actor2} is lying back. Meanwhile, {actor3} is on her knees, her hand wrapped around {actor0}'s dick as she gives him a handjob, and at the same time, {actor2} is thrusting his cock into {actor3}'s pussy as she rides him."
"BillyyAfGloryholestuckfuck-3","B_Billyy_GloryHoleStuckFuck_S3","{actor0} is standing, his feet shoulder-width apart, while {actor1} is standing in front of him, facing away and bent over, her hips tilted upwards. He is thrusting his cock into her pussy from behind, engaging in a passionate vaginal sex act."
"Billyy5pgb1-1","B_B_5pGB1_S1","{actor0} is kneeling, thrusting his dick into {actor4}'s pussy as she squats, while {actor1} lies back, his cock penetrating {actor4}'s ass. Meanwhile, {actor2} and {actor3} stand with their feet on the ground, each stroking their own hard-ons, lost in solo ecstasy."
"Billyy4pservgob-6","B_B_4pServGob_S6","{actor0}, {actor1}, and {actor2} stand as {actor3} kneels before them, her face a canvas for their simultaneous ejaculation. As each of them reaches orgasm, they explosively release their load onto her face, marking a moment of intense climax in this decadent scene, where each man also engages in fervent self-pleasure."
"BillyyCg2squatt-2","B_B_CG2Squatt_S2","{actor0} lies back as {actor1} mounts him in a squatting position, her feet planted firmly on the ground, actively riding his cock in a vigorous cowgirl vaginal sex act."
"BillyyCggrind-1","B_B_CGGrind_S1","{actor1} straddles {actor0}, who is lying back, and starts riding him in a cowgirl position, actively grinding her vulva against his erect penis as they engage in passionate vaginal sex."
"Billyy4pservgob-4","B_B_4pServGob_S4","{actor0}, {actor1}, and {actor2} stand while {actor3} kneels, her mouth wrapped around {actor1}'s cock as she gives him a blowjob. At the same time, {actor0} strokes his own dick, pleasuring himself as he holds {actor3}'s head in place, while {actor2} also masturbates, rubbing his own shaft."
"BillyyAfAlchemyworkbenchfuck-2","B_Billyy_AlchemyWorkBenchFuck_S2","{actor0} is standing at the table, his feet planted firmly on the ground, as he thrusts his dick into {actor1}'s pussy from behind, her feet also on the ground."
"BillyyAfEnchantingworkbenchfuck-1","B_Billyy_EnchantingWorkBenchFuck_S1","{actor0} is standing at the table, holding an anal toy and teasing {actor1}'s asshole, while {actor1} stands facing him, her eyes fixed on the toy as it probes her rear entrance."
"BillyyBehmeme-5","B_B_BehMeme_S5","{actor0} is squatting on the ground, his dick thrusting into {actor1}'s pussy as she's on all fours, her legs spread wide, facing away from him, both of them climaxing in unison as they fuck in a intense doggystyle position."
"BillyyAfChairdildo-3","B_Billyy_ChairDildo_S3","{actor0} is squatting in a chair, with her feet flat on the ground, as she masturbates her vulva with her fingers, reaching a heightened state of arousal, and approaching orgasm."
