"ostim_id","sexlab_id","description"
"Nck30Missionary2-1","NCK30_missionary2_S1","{actor0} is squatting over {actor1}, who is lying back, as he thrusts his dick into her pussy in a passionate missionary-style vaginal sex scene, with his feet firmly on the ground."
"Nck30Makingout-2","\N","{actor0} and {actor1} stand facing each other, their lips locked in a passionate, sensual kiss. At the same time, {actor0}'s hands are grasping {actor1}'s butt, gropping her curves in a sensual caress."
"Nck30Fullfrontal-2","NCK30_fullfrontal_S2","{actor0} is kneeling between {actor1}'s spread legs, his penis buried deep in her vulva as they engage in passionate vaginal sex. He's got a firm grip on her leg, holding it in place as she lies back, fully immersed in the action."
"Nck30Reversecowgirl1-1","NCK30_reversecowgirl1_S1","{actor1} is squatting on top of {actor0}, facing away from him, with her feet planted firmly on the ground, as she actively rides him in a reverse cowgirl position, his cock buried deep inside her pussy, while he lies back, enjoying the intense vaginal sex."
"Nck30Romanticface2face-4","NCK30_RomanticFace2Face_S4","{actor0} lies back as {actor1} sits on top of him, her vulva enveloping his erect penis in a passionate vaginal sex act. With one hand, {actor0} gently holds {actor1}'s leg, while she wraps her arms around him, pulling him close in a sensual one-sided hug."
"Nck30Cowgirl4-5","NCK30_cowgirl4_S5","{actor1} is kneeling over {actor0}, riding him in a passionate cowgirl position as they share a romantic, sensual kiss. Both {actor0} and {actor1} are climaxing, with {actor1} actively grinding her vulva onto {actor0}'s erect penis, their bodies locked in a frenzied, sexual embrace as {actor0} lies back in ecstasy, his orgasm washing over him."
"Nck30Cowgirl5-3","NCK30_cowgirl5_S3","{actor1} is kneeling over {actor0}, who's lying back, as she rides him in a cowgirl position, their bodies moving in sync as they engage in passionate vaginal sex. Meanwhile, {actor0} wraps his arms around {actor1}'s body, holding her close, while {actor1} gently pats {actor0}'s head with her hand."
"Nck30Romanticface2face-5","NCK30_RomanticFace2Face_S5","{actor0} is on all fours, his feet planted firmly on the ground, as he mounts {actor1} who lies back, her body arched in anticipation. He thrusts his erection into her vulva, their bodies locked in a passionate missionary position, while he holds onto her leg with one hand and she wraps her arms around him in a sensual hug."
"Nck30Standing1-1","NCK30_standing1_S1","{actor1} is suspended in mid-air, facing away from {actor0}, with her legs spread wide. {actor0} is standing with his feet on the ground, his penis inserted into {actor1}'s vulva as they engage in vaginal sex, while he holds her thigh with one hand and receives a sensual hug from her, his body wrapped in her arms."
"Nck30Standing2-5","NCK30_standing2_S5","{actor0} is standing with his feet on the ground, simultaneously reaching orgasm as he's being ridden by {actor1} in a thrilling cowgirl position, their genitals locked in a passionate vaginal sex act. As they both climax, {actor0} grasps {actor1}'s hip, adding a romantic touch to their frenzied lovemaking, while {actor1} tightly wraps her arms around {actor0} in a sensual, one-sided hug, their lips locked in a romantic and sensual kiss."
"Nck30Standing2-1","NCK30_standing2_S1","{actor1} is suspended in mid-air, her legs wrapped around {actor0}'s waist as he stands with his feet firmly on the ground. {actor0} is thrusting his dick into {actor1}'s pussy in a passionate cowgirl position, while simultaneously holding onto her body with one hand, as {actor1} tightly hugs him with a sensual squeeze."
"Nck30Cowgirl4-3","NCK30_cowgirl4_S3","{actor1} is kneeling over {actor0}, who's lying back, as she rides him in a cowgirl position, her vulva enveloping his penis in a passionate, sexual union."
"Nck30AfBeachball-4","NCK30_beachball_S4","{actor1} is kneeling on top of {actor0}, riding him in a cowgirl position, her vulva sliding up and down on his penis as she takes control of the passionate vaginalsex, while {actor0} lies back, his feet planted firmly on the ground, letting {actor1} set the pace."
"Nck30AfMountmilf-4","NCK30_MountMILF_S4","{actor0} is standing behind {actor1}, who is on her knees, facing away from him, as they engage in a doggystyle position on the chair. He's thrusting his cock into her pussy, simultaneously gripping her neck with one hand, their bodies moving in sync as they savor the intense passion."
"Nck30AfWildweekend-2","NCK30_WildWeekend_S2","{actor0} sits on the bench, his feet planted firmly on the ground, as {actor1} squats on top of him, her feet also on the ground. {actor1} is riding {actor0} in a cowgirl position, with his erection buried deep within her vulva as they engage in passionate vaginal sex."
"Nck30AfShelf1-3","NCK30_shelf1_S3","{actor0} stands behind {actor1}, his penis thrusting into her vulva as they engage in a passionate doggystyle vaginal sex, with {actor0} holding onto {actor1}'s arm for leverage and balance."
"Nck30Wallseduction-4","NCK30_WallSeduction_S4","{actor0} is standing with his feet on the ground, his penis thrusting into {actor1}'s vulva as they have vaginal sex against the wall. At the same time, he's gently patting her head with his hand."
"Nck30AfMountmilf-2","NCK30_MountMILF_S2","{actor1} sits on top of {actor0}, who's seated on the chair with his feet firmly on the ground, in a classic cowgirl position. As they engage in vaginal sex, {actor1} takes an active role, while {actor0} gropes her butt with one hand and wraps his other arm around her in a sensual hug, pulling her close, meanwhile {actor1} gently pats {actor0}'s head with her hand."
"Nck30Doggy1-1","NCK30_doggy1_S1","{actor0} is kneeling, thrusting his dick into {actor1}'s pussy as she lies front-facing away from him, her body arched in ecstasy."
"Nck30Wallseduction-2","NCK30_WallSeduction_S2","{actor0} is standing with his feet shoulder-width apart, his erection buried deep within {actor1}'s pussy as he takes her from behind in a doggystyle position against the wall. Meanwhile, his hand is wrapped around her neck, pulling her close as she stands facing away from him, her arms wrapped around his torso in a one-sided hug."
"Nck30AfHottub-3","NCK30_HotTub_S3","{actor0} lies back as {actor1} mounts him in a reverse cowgirl position, facing away, her vulva enveloping his erect penis as they engage in passionate vaginal sex. Meanwhile, {actor0} wraps his arms around {actor1}'s body, holding her close as they move in sync."
"Nck30AfAssmasterpiece-5","NCK30_AssMasterpiece_S5","{actor0} is standing with his feet shoulder-width apart, bent over slightly as he thrusts his stiff cock into {actor1}'s pussy from behind. {actor1} is standing with her feet on the ground, facing away from him, her body bent over as she takes his dick in a doggystyle position."
"Nck30AfWildweekend-1","NCK30_WildWeekend_S1","{actor0} is sitting on the bench with his feet on the ground, while {actor1} is lying on her side next to him. {actor0} is fingering {actor1}'s cunt with one hand, as she simultaneously sucks his cock, her mouth wrapped around his hard shaft."
"Nck30Standing2-3","NCK30_standing2_S3","{actor0} is standing, his feet planted firmly on the ground, as {actor1} straddles him in a cowgirl position, her legs wrapped around his waist and her vulva enveloping his erection. He grasps her leg, holding it in place, while she wraps her arms around him, pulling him in for a sensual hug."
"Nck30Cowgirl5-5","NCK30_cowgirl5_S5","{actor1} is kneeling over {actor0}, who's sitting down, as they're in cowgirl position, their bodies pressed together in a sensual hug, with {actor0} holding {actor1} close. {actor0}'s penis is thrust deep into {actor1}'s vulva, the sexual tension building as they both reach a frenzied crescendo, their dual orgasm arriving in a burst of unadulterated euphoria."
"Nck30AfBeachball-2","NCK30_beachball_S2","{actor0} is on his knees, pounding into {actor1}'s pussy as she lies on her side with her legs spread wide, his hand gripping her thigh."
"Nck30AfWildweekend-5","NCK30_WildWeekend_S5","{actor1} is sitting on top of {actor0} in a cowgirl position, her vulva enveloping his erect penis as she actively rides him, their bodies moving in sync on the bench."
"Nck30AfMountmilf-5","NCK30_MountMILF_S5","{actor0} is standing behind {actor1}, who's kneeling on all fours, her back facing him, as they're in the middle of a doggystyle sex act. {actor0} is grasping {actor1}'s neck with one hand while thrusting his penis into her vulva, both of them reaching a frenzy as they climax together."
"Nck30AfGreekgoddess-3","NCK30_GreekGoddess_S3","{actor0} stands with his feet shoulder-width apart, his erect cock buried deep inside {actor1}'s pussy as she stands facing away from him, her back against the wall. He grasps her hip with one hand, holding her in place, while she wraps her arms around him, pulling him close in a sensual one-sided hug."
"Nck30AfHottub-5","NCK30_HotTub_S5","{actor0} is sitting on the bottom with his feet on the ground, while {actor1} straddles him in a cowgirl position, her vulva enveloping his erect shaft as they engage in passionate vaginal sex. As they move in sync, {actor0} wraps his arms around {actor1} in a sensual hug, pulling her closer to him."
"Nck30AfTable2-3","NCK30_table2_S3","{actor0} is standing at the table, his feet rooted to the ground, as he takes {actor1} from behind in a doggystyle position, her bending over with her feet on the ground and facing away, his cock buried deep within her pussy."
"Nck30Doggy1-2","NCK30_doggy1_S2","{actor0} is squatting, thrusting his cock into {actor1} from behind as she lies on her front, facing away from him, her pussy wrapped tightly around his shaft in a doggystyle position, intense vaginal sex action ongoing."
"Nck30Fullfrontal-1","NCK30_fullfrontal_S1","{actor0} is kneeling between {actor1}'s spread legs as she lies back, his cock thrusting into her pussy in a passionate missionary position."
"Nck30AfTable1-3","NCK30_table1_S3","{actor0} is sitting on the bench, his feet planted firmly on the ground, as he plunges his cock into {actor1}'s pussy from behind in a doggystyle position, while {actor1} lies on her front, her feet also on the ground, with her legs slightly spread apart to accommodate {actor0}'s thrusts. Their bodies move in unison as they engage in passionate vaginal sex."
"Nck30Bedtimebreeding-2","NCK30_BedtimeBreeding_S2","{actor0} is standing behind {actor1}, his feet planted firmly on the ground, as he penetrates her from behind in a doggystyle position, his penis thrusting into her vulva, while {actor1} is on all fours, facing away from him, her body arched and open to receive him."
"Nck30AfWildweekend-3","NCK30_WildWeekend_S3","{actor0} is lying on his front, with his feet planted firmly on the ground, as he thrusts his cock into {actor1}'s pussy. {actor1} is lying on her side, her legs spread wide, receiving {actor0}'s penetration."
"Nck30Drunkonpassion-1","NCK30_DrunkOnPassion_S1","{actor0} is sitting, with {actor1} squatting in front of him, her feet planted firmly on the ground and her back to him. As they engage in vaginal sex, {actor1}'s vulva envelops {actor0}'s rigid cock, while he simultaneously reaches out to hold her arm."
"Nck30Standing1-4","NCK30_standing1_S4","{actor0} is standing, thrusting his dick into {actor1}'s pussy from behind as she stands facing away, her body wrapped in his arms as he gives her a sensual one-sided hug."
"Nck30Fullfrontal-3","NCK30_fullfrontal_S3","{actor0} is kneeling between {actor1}'s spread legs as she lies back, his cock thrusting into her pussy in a passionate missionary position."
"Nck30Sundaysoulmate-2","NCK30_SundaySoulmate_S2","{actor0} stands with his feet on the ground, his erect cock penetrating {actor1}'s ass from behind as she's suspended against the wall in a cowgirl position. At the same time, {actor0} grasps {actor1}'s body, holding her in place as they engage in intense anal sex."
"Nck30Bedtimebreeding-1","NCK30_BedtimeBreeding_S1","{actor0} is standing at the edge of the bed, his feet firmly on the ground, as he pounds away at {actor1} from behind, her vulva wrapped tightly around his throbbing cock. {actor1} is on all fours, facing away from him, her body arched and her ass high in the air as she takes his vigorous thrusts in a passionate doggystyle session."
"Nck30Wallseduction-3","NCK30_WallSeduction_S3","{actor0} and {actor1} are standing with their feet on the ground, pressed against the wall. {actor0} is thrusting his cock into {actor1}'s pussy while she wraps her arms around him, pulling him close in a tight, sensual hug."
"Nck30Makingout-1","\N","{actor0} and {actor1} are standing, locked in a passionate, sensual kiss, their lips pressed together in a romantic embrace, as they transition into a more intimate moment."
"Nck30Wallseduction-1","NCK30_WallSeduction_S1","{actor0} is standing with his feet shoulder-width apart, his erection thrusting into {actor1} from behind as she stands facing away, her hands against the wall for support, while he grasps her arm with one hand, their bodies unified in a passionate doggystyle pose, his cock buried deep within her pussy."
"Nck30Cowgirl2-5","NCK30_cowgirl2_S5","{actor0} lies back, his feet planted firmly on the ground, as he reaches a frenzied peak. Meanwhile, {actor1} sits atop him, her movements wild and unbridled, her vulva enveloping his throbbing cock as she rides him with reckless abandon, her own orgasm washing over her."
