"ostim_id","sexlab_id","description"
"DogmaTubSexSlut-3","dogma_tub_sex_slut_s3","{actor0} sits with {actor1} on top of him, her vulva enveloping his erect cock as they engage in passionate vaginal sex, their bodies moving in sync."
"DogmaStanding-2","dogma_standing_s2","{actor0} stands facing {actor1}, his rigid cock buried deep inside her pussy as they engage in a passionate, sexual vaginalsex. Meanwhile, he romantically holds her hip with one hand, pulling her closer to him as they stand together."
"DogmaTableFootjob-4","dogma_table_footjob_s4","{actor0} stands towering over {actor1}, who's sitting down, as she wraps her legs around his waist, her feet stroking his engorged cock in a sensual footjob, while he grasps her foot, holding it firmly in his hand."
"DogmaTableFootjob-7","dogma_table_footjob_s7","{actor0} is standing, holding {actor1}'s foot in his hand, while {actor1} is sitting, using her feet to stroke {actor0}'s erect cock in a sensual footjob, her toes skillfully working his shaft."
"DogmaStanding-6","dogma_standing_s6","{actor0} and {actor1} are standing face-to-face, their bodies pressed together as {actor0}'s cock slides into {actor1}'s wet pussy in a steamy doggy-style fuck. Meanwhile, {actor0} grasps {actor1}'s arm, holding her steady as they both move in sync."
"DogmaTubSuckingVirgin-5","dogma_tub_sucking_virgin_s5","{actor0} stands while {actor1} sits, her mouth wrapped around his balls as she licks his testicles, simultaneously he strokes his cock to her."
"DogmaTubSuckingVirgin-1","dogma_tub_sucking_virgin_s1","{actor0} is standing, stroking his cock as he gazes at {actor1}, who is sitting in front of him, her eyes fixed on his erect shaft."
"DogmaTubSuckingVirgin-3","dogma_tub_sucking_virgin_s3","{actor0} is standing tall, his erect cock slipping in and out of {actor1}'s eager mouth as she sits before him, her lips wrapped tightly around his shaft, performing a sultry blowjob."
"DogmaTubSexVirgin-4","dogma_tub_sex_virgin_s4","{actor0} is standing over {actor1}, who is lying on her front, as he engages in vaginal sex with her from behind, his penis thrusting into her vulva in a primal, animalistic rhythm, both of them utterly lost in the raw intensity of the moment."
"DogmaBenchPrelude-1","dogma_bench_prelude_s1","{actor0} is sitting, while {actor1} is kneeling in front of him, her hand wrapped around his shaft as she strokes him in a handjob, her touch sending sensual waves through his body."
"DogmaBedSucking-8","dogma_bed_sucking_s8","{actor0} sits back, watching intently as {actor1} kneels before him, her eyes locked on his as she works her magic."
"DogmaBedSex-4","dogma_bed_sex_s4","{actor0} lies on top of {actor1}, who is on her stomach with her legs spread wide, as he penetrates her from behind in a doggy-style position, his penis thrusting into her vulva in a passionate and intense vaginal sex act."
"DogmaBedSex-3","dogma_bed_sex_s3","{actor0} is lying on top of {actor1}, his chest pressed against her back, as he pounds into her from behind in a doggy-style position, his cock thrusting in and out of her pussy. {actor1} lies front-facing, her legs spread wide, as she takes {actor0}'s fierce penetration."
"DogmaBenchPrelude-2","dogma_bench_prelude_s2","{actor0} sits while {actor1} kneels in front of him, wrapping her hand around his cock and stroking it in a sensual handjob, her fingers expertly working his shaft."
"DogmaBedSucking-11","dogma_bed_sucking_s11","{actor0} is sitting while {actor1} kneels in front of him, her mouth wrapped around his cock, sucking him off in a sloppy blowjob. At the same time, {actor0} has his hand gently grasping {actor1}'s head, guiding her movements as she works his shaft with her lips and tongue."
"DogmaDrawerLickingVirgin-6","dogma_drawer_licking_virgin_s6","{actor0} stands over {actor1}, who is kneeling, as he romantically holds her hip with one hand."
"DogmaBenchPrelude-5","dogma_bench_prelude_s5","{actor0} is sitting, while {actor1} is on her knees, simultaneously jerking off {actor0}'s dick with her hand and sucking his cock, providing him with a sultry blowjob."
"DogmaDrawerLickingVirgin-4","dogma_drawer_licking_virgin_s4","{actor0} stands tall, his hand grasping {actor1}'s hip as she kneels before him, while he strokes his own throbbing cock in a solo sexual act, his eyes fixed on her."
"DogmaDrawerSexSlut-1","dogma_drawer_sex_slut_s1","{actor0} stands tall, his eyes fixed intently on {actor1} as she sits, her actions on full display for him to see."
"DogmaDrawerLickingSlut-3","dogma_drawer_licking_slut_s3","{actor0} is standing while {actor1} is sitting, giving him a handjob, her hand wrapped around his cock as she strokes it in a sensual motion."
"DogmaChairSex-4","dogma_chair_sex_s4","{actor0} sits with his cock erect, as {actor1} kneels on top of him, riding him in a cowgirl position, her pussy enveloping his shaft in a sensual, sexual dance."
"DogmaBedSucking-1","dogma_bed_sucking_s1","{actor0} sits back, eyes fixed intently on {actor1} as she kneels before him, her body on full display. {actor1} is the center of attention, with {actor0} watching her every move."
"DogmaBedSex-5","dogma_bed_sex_s5","{actor0} lies on top of {actor1}, who is lying on her front with her legs spread wide, as he thrusts his dick into her pussy from behind in a doggy style position, all while holding her head in place with his hand."
"DogmaBedSucking-7","dogma_bed_sucking_s7","{actor0} sits back, eyes fixed intently on {actor1} as she kneels before him, the focus of his gaze."
"DogmaBedSalveVirgin-5","dogma_bed_salve_virgin_s5","{actor1} kneels over {actor0}, her vulva enveloping his erect cock as they engage in a passionate vaginal sex, their bodies united in a primal, sexual rhythm, with {actor0} lying back, fully immersed in the sensations."
"DogmaBedSucking-5","dogma_bed_sucking_s5","{actor0} is sitting, while {actor1} is kneeling in front of him, giving him a blowjob, her mouth wrapped around his engorged cock. At the same time, {actor0} has his hand on the back of {actor1}'s head, gently holding it in place as she performs the oral sex act."
"DogmaBenchSex-1","dogma_bench_sex_s1","{actor0} is sitting, with {actor1} sitting on top of him, her vulva enveloping his penis as they engage in a passionate vaginal sex act."
"DogmaDrawerLickingVirgin-3","dogma_drawer_licking_virgin_s3","{actor0} stands tall while {actor1} sits, her hand wrapped around his shaft, stroking him in a sensual handjob."
"DogmaDrawerLickingSlut-6","dogma_drawer_licking_slut_s6","{actor0} stands over {actor1}, who is kneeling, as he romantically holds her hip with one hand."
"DogmaChairSex-7","dogma_chair_sex_s7","{actor0} is sitting, while {actor1} is kneeling on top of him, her legs straddling his hips as they engage in passionate vaginal sex, his cock thrusting deeply into her pussy."
"DogmaBenchSex-7","dogma_bench_sex_s7","{actor0} sits behind {actor1} as she assumes an all-fours position, his cock sinks into her pussy in a primal doggy-style fuck, his hands grasp her hips tightly."
"DogmaDrawerLickingVirgin-5","dogma_drawer_licking_virgin_s5","{actor0} is standing, jerking off his cock while holding {actor1}'s hip, as she kneels before him, his face buried in her pussy, giving her a steamy cunnilingus."
"DogmaChairSex-12","dogma_chair_sex_s12","{actor1} is kneeling on top of {actor0}, who is sitting, as they engage in a passionate cowgirl-style vaginal sex act, with {actor0}'s penis deeply penetrating {actor1}'s vulva."
"DogmaChairExpose-5","dogma_chair_expose_s5","{actor1} is kneeling on top of {actor0}, who is sitting, as they engage in a passionate cowgirl-style vaginal sex act, with {actor0}'s penis deeply penetrating {actor1}'s vulva."
"DogmaTableFootjob-2","dogma_table_footjob_s2","{actor0} sits with his legs stretched out, while {actor1} kneels beside him, gently cradling his foot in her hands."
"DogmaDrawerLickingSlut-5","dogma_drawer_licking_slut_s5","{actor0} is standing, masturbating his cock while holding onto {actor1}'s hip with one hand. At the same time, he's going down on {actor1}, his mouth buried in her pussy as she kneels before him."
"DogmaBenchSex-8","dogma_bench_sex_s8","{actor0} lies back as {actor1} gets on all fours, her mouth wrapped around his cock, deep throating him in a sloppy blowjob."
"DogmaDrawerLickingSlut-2","dogma_drawer_licking_slut_s2","{actor0} stands over {actor1}, gazing down at her as she sits, her eyes locked on him, the air thick with mutual desire, the anticipation palpable."
"DogmaBenchSex-3","dogma_bench_sex_s3","{actor0} sits as {actor1} straddles him, her vulva enveloping his erect cock in a passionate, doggy-style vaginalsex, while he wraps his arms around her body, holding her close."
"DogmaDrawerLickingVirgin-2","dogma_drawer_licking_virgin_s2","{actor0} stands over {actor1}, watching intently as she sits with her legs spread, giving him a full view of her pussy. He's spectating her every move, his eyes fixed on her exposed cunt."
"DogmaDrawerSexSlut-2","dogma_drawer_sex_slut_s2","{actor0} stands, watching intently as {actor1} sits, putting on a show for him, her every move under his attentive gaze."
"DogmaBenchSex-5","dogma_bench_sex_s5","{actor0} sits as {actor1} straddles him, her vulva enveloping his stiff penis in a sensual, doggy-style position. Meanwhile, {actor0} wraps his arms around {actor1}'s body, holding her close as they move in sync."
"DogmaChairSex-3","dogma_chair_sex_s3","{actor1} is kneeling on top of {actor0}, who is sitting, as she rides him in a cowgirl position, their bodies locked in a passionate vaginalsex, with {actor0}'s throbbing shaft deeply penetrating {actor1}'s vulva."
"DogmaDrawerSexVirgin-1","dogma_drawer_sex_virgin_s1","{actor0} stands tall, his eyes fixed intently on {actor1} as she sits, putting on a show for him."
"DogmaDrawerSexSlut-6","dogma_drawer_sex_slut_s6","{actor0} stands over {actor1}, who is kneeling in a submissive position, as he gently holds onto her hip in a romantic gesture."
"DogmaDrawerSexVirgin-4","dogma_drawer_sex_virgin_s4","{actor0} is standing over {actor1} as she lies back, his cock buried deep inside her pussy as they engage in intense vaginal sex."
"DogmaTableExpose-4","dogma_table_expose_s4","{actor0} is standing, holding {actor1}'s leg with one hand while sensually groping her breast with the other, as he thrusts his penis into her vulva while she sits with her legs spread apart."
"DogmaFmHub","\N","{actor0} and {actor1} stand facing each other, both with their feet planted firmly on the ground, their bodies tense with anticipation as they await their next erotic encounter. The air is thick with expectation as they prepare to indulge in their desires."
"DogmaTableFingering-2","dogma_table_fingering_s2","{actor0} is standing with his body bent over, while {actor1} is sitting in front of him with her legs spread wide. He's rubbing her clit with his hand as she receives the stimulation, the sexual tension between them is palpable."
"DogmaInspection-5","dogma_inspection_s5","{actor0} stands, eyes fixed on {actor1} as she stands, the focus of his attention."
"DogmaStandingPlug-4","dogma_standing_plug_s4","{actor0} stands behind {actor1}, who's also standing, as he holds her hip with one hand. With his other hand, he's using a sex toy to stimulate her anus, while simultaneously thrusting his penis into her vulva, engaging in vaginal sex."
"DogmaInspection-2","dogma_inspection_s2","{actor0} is standing, bent over, while {actor1} sits beneath him, his hand rubbing her clitoris, sending waves of pleasure through her vulva."
"DogmaTableFootjob-10","dogma_table_footjob_s10","{actor0} is standing while {actor1} is sitting, using her feet to stroke his cock in a sensual footjob, her toes expertly navigating his shaft as she works him into a frenzy."
"DogmaTableFootjob-3","dogma_table_footjob_s3","{actor0} sits while {actor1} kneels beside him, her hand grasping his foot, holding it firmly in place."
"DogmaPage3","\N","{actor0} and {actor1} are standing with their feet on the ground, facing each other, anticipated excitement palpable in the air as they wait for their next erotic encounter."
"DogmaSneakyCowgirl-1","dogma_sneaky_cowgirl_s1","{actor1} is sitting on top of {actor0}, who is lying back, as she gives him a handjob, her hands stroking his erect cock in a sensual, sexual motion."
"DogmaTubSexSlut-1","dogma_tub_sex_slut_s1","{actor0} sits while {actor1} kneels in front of him, her mouth wrapped around his cock as she performs a sloppy blowjob."
