"ostim_id","sexlab_id","description"
"MilkySpooning1-1","milky_spooning1_S1","{actor0} lies on his side, stroking his own cock in a sensual motion, while {actor1} lies beside him, her eyes fixed on his masturbation."
"MilkyReversecowgirl1-1","milky_reversecowgirl1_S1","{actor1} is sitting on top of {actor0}, who is lying back, in a reverse cowgirl position, as she strokes his cock with her hand, giving him a handjob. At the same time, {actor0} is holding one of {actor1}'s legs while she holds one of his, a intimate and sultry pose."
"MilkyPage3","\N","{actor0} is standing with his feet planted firmly on the ground, while {actor1} stands facing him, her eyes locked on his with anticipation. The air is charged with expectation as they both seem to be waiting for the moment to escalate into something more intimate."
"MilkyCowgirl1-1","milky_cowgirl1_S1","{actor1} is sitting on top of {actor0}, who is lying back, as they engage in a passionate cowgirl-style vaginal sex, with {actor1} holding onto {actor0}'s leg for support."
"MilkyStanding1-3","milky_standing1_S3","{actor0} is standing, his rock-hard cock buried deep inside {actor1}'s tight pussy as they engage in a passionate, steamy fuck. At the same time, {actor1} wraps her arm around {actor0}'s, holding him close, while {actor0} grasps her curves, pulling her body towards his."
"MilkyAlchemytable2-2","milky_alchemytable2_S2","{actor0} is standing, his penis thrusting into {actor1}'s vulva as they engage in vaginal sex, while he holds onto her leg for support."
"MilkyAmazon1-1","milky_amazon1_S1","{actor1} is kneeling over {actor0}, who's lying back, as she grinds her vulva against his erect penis in a sensual cowgirl position, while holding onto his leg for support."
"MilkyStanding1-4","milky_standing1_S4","{actor0} stands facing {actor1}, his erect cock buried deep in her pussy as they engage in passionate vaginal sex. At the same time, {actor1} wraps her arm around {actor0}'s, holding him close, while {actor0} grasps her hip with one hand and her body with the other, pulling her into him."
"MilkyBench2-1","milky_bench2_S1","{actor0} is standing over {actor1}, who's lying back, with his body bent over hers. He's got one hand buried between her legs, fingers thrusting into her vulva, while his other hand holds her head in place, as she wraps her arm around his, holding tight."
"MilkySpooning1-5","milky_spooning1_S5","{actor0} is lying on his side, his dick buried deep inside {actor1}'s pussy as they fuck in a sideways position, while he gently holds her leg, his fingers wrapped around her thigh."
"MilkyBackrub1-3","milky_backrub1_S3","{actor0} is standing with his body bent over, his hips grinding against {actor1}'s as he thrusts his stiff dick into her pussy, while {actor1} lies on her front, her hips being held firmly in place by {actor0}'s hands."
"MilkySpooning1-4","milky_spooning1_S4","{actor0} lies on his side, his stiff cock buried deep inside {actor1}'s pussy as they engage in passionate vaginal sex. He holds onto her leg, his hand wrapped firmly around her thigh, as they move in sync, their bodies simmering with desire."
"MilkyAmazon1-3","milky_amazon1_S3","{actor0} lies back as {actor1} kneels over him, her vulva enveloping his erect cock in a passionate, sexual vaginalsex act, with {actor1} gently holding onto {actor0}'s leg as she moves in a cowgirl rhythm, her milky skin glistening with arousal."
"MilkyBed1-3","milky_bed1_S3","{actor0} is lying on top of {actor1}, his penis thrusting into her vulva as they engage in a passionate missionary-style vaginal sex, her milky skin glistening with pleasure."
"MilkyStanding1-2","milky_standing1_S2","{actor0} is standing, his dick buried deep in {actor1}'s pussy as they engage in a passionate, sexual vaginalsex. At the same time, {actor1} is standing, clutching {actor0}'s arm with one hand, while {actor0} wraps his arm around her body, holding her close."
"MilkyBed2-4","milky_bed2_S4","{actor0} is kneeling behind {actor1}, who's on all fours, as he plunges his stiff cock into her wet pussy from behind in a primal doggy-style position, his hands gripping her hips."
"MilkyCowgirl2-3","milky_cowgirl2_S3","{actor1} is riding {actor0} in a cowgirl position, his cock buried deep inside her vagina as she sits on top of him, her hands gripping his thighs for support, while he lies back, his leg held by her gentle grasp."
"MilkyBed3-2","milky_bed3_S2","{actor0} lies back as {actor1} kneels over him, their lips locked in a sensual and romantic kiss. Meanwhile, {actor0}'s hands grasp {actor1}'s body, holding her close as they savor the intimate moment, a milky glow surrounding them."
"MilkyCowgirl1-5","milky_cowgirl1_S5","{actor0} lies back as {actor1} sits on top of him in a cowgirl position, their bodies engaged in a passionate, sexual vaginal sex act, with {actor0}'s penis deep inside {actor1}'s vulva. Meanwhile, {actor0} gently holds {actor1}'s leg, while {actor1} romantically cradles {actor0}'s chin with her hand, their faces inches apart."
"MilkyStanding2-1","milky_standing2_S1","{actor0}, with his dick, is grinding against {actor1}'s pussy from behind as they both stand facing away from each other."
"MilkyStanding2-3","milky_standing2_S3","{actor0} stands behind {actor1}, who is bent over and facing away from him, as he thrusts his cock into her wet pussy, their bodies melded together in a intense, sexual connection."
"MilkyStanding2-4","milky_standing2_S4","{actor0} is standing behind {actor1}, who is bent over and facing away from him, as he thrusts his cock into her pussy in a passionate vaginal sex act. At the same time, he wraps one arm around her body, holding her close, while grasping her arm with his other hand."
"MilkyStanding2-5","milky_standing2_S5","{actor0} is standing, jerking off as he grasps {actor1}'s hip, who is bent over in front of him, her back facing his direction."
"MilkySthrone2-4","milky_sthrone2_S4","{actor0} is lying back, while {actor1} is on top of him, riding his cock in a reverse cowgirl position, her body milky with sweat. As they engage in vaginal sex, {actor0} is holding {actor1}'s body, supporting her movements, while {actor1} simultaneously masturbates, stimulating her own vulva to enhance her pleasure."
"MilkySthrone3-3","milky_sthrone3_S3","{actor0} sits as {actor1} kneels over him in a cowgirl position, her vulva enveloping his erect cock as they engage in passionate vaginal sex. She steadies herself by holding onto his body, while he grasps her leg, his hand wrapped around her calf."
"MilkySthrone3-2","milky_sthrone3_S2","{actor1} is kneeling over {actor0}, who's sitting, as they engage in a passionate cowgirl-style vaginal sex, with {actor1}'s vulva enveloping {actor0}'s erect cock. Meanwhile, {actor1} gently holds {actor0}'s chin, adding a romantic touch to their intimate moment."
"MilkyStool1-2","milky_stool1_S2","{actor0} stands behind {actor1}, his penis entering her anus as he holds her arm with one hand and supports her leg with the other, her body positioned to accept him from behind as she sits."
"MilkyTable1-3","milky_alchemytable1_S3","{actor0} stands over {actor1}, who lies on her back with her legs spread wide, as he plunges his cock into her pussy in a classic missionary position. He wraps one hand around her neck, holding her in place, while his other hand grasps her hip, a romantic gesture amidst the passion. Meanwhile, {actor1} reaches up to wrap her hand around {actor0}'s arm, holding on as they move in sync, their bodies entwined in a milky embrace."
"MilkyWallbehind1-1","milky_wallbehind1_S1","{actor0} stands against the wall, facing {actor1} who has her back to him, as he masturbates his cock while holding onto her hip with one hand."
"MilkyWallbehind1-4","milky_wallbehind1_S4","{actor0} is standing with his back to the wall, his cock buried deep in {actor1}'s pussy as she stands facing away from him. He's got one hand grasping her hip and the other wrapped around her arm, holding her in place as they fuck."
"MilkyTable1-5","milky_alchemytable1_S5","{actor0} stands over {actor1}, who lies back with her legs spread wide, as he engages in vaginal sex with her. Meanwhile, {actor1} wraps her arms around {actor0}'s body, holding him close, while {actor0} grasps her arm and cradles her head in his hand."
"MilkyWallbehind1-3","milky_wallbehind1_S3","{actor0} stands with his back to the wall, his erect dick buried deep inside {actor1}'s pussy as she stands facing away from him, her hips pressed against his thighs. He holds onto her hip with one hand, his fingers digging gently into her skin, as he thrusts into her from behind."
"MilkyLaying1-3","milky_laying1_S3","{actor0} is kneeling between {actor1}'s legs as he thrusts his dick into her cunt, while he grips her waist with one hand, holding her body in place as they fuck."
"MilkyDoggy2-4","milky_doggy2_S4","{actor0} is kneeling behind {actor1}, who is also on her knees, as he thrusts his penis into her vulva in a doggy-style position, holding onto her arm for leverage, their bodies milky with sweat as they engage in passionate vaginal sex."
"MilkyDoggy3-3","milky_doggy3_S3","{actor0} is kneeling behind {actor1}, who is also on her knees, as he thrusts his dick into her pussy from behind in a doggy style position, while holding onto her arm."
"MilkySthrone1-5","milky_sthrone1_S5","{actor0} stands over {actor1}, who lies back with her legs spread wide, as he masturbates himself while holding one of her legs."
"MilkySthrone1-3","milky_sthrone1_S3","{actor0} stands over {actor1}, who's sitting with her legs spread wide, as he thrusts his dick into her pussy in a classic missionary position, holding onto her leg for leverage."
"MilkySthrone3-5","milky_sthrone3_S5","{actor1} is mounted on top of {actor0}, riding him in a cowgirl position, her knees bent and straddling his hips as they engage in intense, passionate vaginal sex. Meanwhile, {actor1} wraps her arms around {actor0}'s torso, holding him close, while {actor0} has one hand on her leg, grasping it gently."
"MilkyTable2-1","milky_alchemytable2_S1","{actor0} is on his knees in front of {actor1}, who is standing with her legs apart, as he performs oral sex on her vulva, without using his tongue. At the same time, {actor0} is also holding {actor1}'s hip with his hand, pulling her closer to him in a romantic gesture."
"MilkyStool1-5","milky_stool1_S5","{actor0} is standing, his erect cock plunged deep into {actor1}'s asshole as she sits, her body clasped tightly in his grasp. Meanwhile, she reaches up to grip his leg, holding on as he penetrates her from behind."
"MilkyTable2-2","milky_alchemytable2_S2","{actor0} is standing, stroking his cock with a sensual touch, lost in his own pleasure, as he simultaneously wraps his hand around {actor1}'s hip, pulling her close in a romantic gesture, his fingers gripping her softly."
"MilkyTable1-1","milky_alchemytable1_S1","{actor0} is standing over {actor1}, who's lying back with her legs spread wide, as he plunges his throbbing cock into her glistening pussy in a passionate missionary position. At the same time, {actor0} wraps his hands around {actor1}'s curvaceous body, holding her close, while she reaches up to grasp his muscular arm, their bodies entwined in a milky fusion of pleasure."
"MilkySthrone3-4","milky_sthrone3_S4","{actor1} is kneeling over {actor0}, who's lying back, as they engage in a passionate cowgirl-style vaginal sex session, with {actor1}'s vulva enveloping {actor0}'s erect penis. Meanwhile, {actor1} reaches down to hold {actor0}'s body, while {actor0} grasps {actor1}'s leg, their movements fluid and sensual as they ride towards a milky climax."
"MilkyDoggy1-5","milky_doggy1_S5","{actor0} is kneeling, holding {actor1}'s leg as she's suspended in mid-air, while he thrusts his cock into her pussy from behind in a doggy-style position, their bodies moving in a sensual rhythm as they engage in passionate vaginal sex."
"MilkyCowgirlFuni1-2","milky_cowgirl_funi1_S2","{actor1} straddles {actor0}, sitting on top of him as he lies back, their bodies merged in a passionate cowgirl pose. As they engage in intense vaginal sex, {actor1} grips {actor0}'s arm with her hand, while {actor0}'s hand wraps around her leg, holding it close to his body."
"MilkyCunnilingus1-4","milky_cunnilingus1_S4","{actor0} is lying back while {actor1} is lying on top of him, front facing, performing oral sex on his dick as he returns the favor by eating her out, his mouth buried in her pussy."
"MilkyCowgirlmissonary1-2","milky_cowgirlmissonary1_S2","{actor1} is sitting on top of {actor0}, who's lying back, as they engage in a passionate cowgirl-style vaginal sex session, with {actor1} holding onto {actor0}'s leg."
"MilkyDoggy1-4","milky_doggy1_S4","{actor0} is kneeling, holding {actor1}'s leg as she's suspended in mid-air, her body arched in a way that allows him to penetrate her vulva with his erect penis from behind, their bodies moving in sync as they engage in passionate vaginal sex."
"MilkyCowgirlFuni1-5","milky_cowgirl_funi1_S5","{actor0} lies back as {actor1} sits on top of him, her hand wrapped around his shaft, stroking it in a sensual handjob. At the same time, {actor0} reaches up to hold {actor1}'s leg, his hand grasping her calf as she rides him in a cowgirl position, her milky skin glistening in the light."
"MilkyCowgirl4-1","milky_cowgirl4_S1","{actor1} is sitting on top of {actor0}, who's lying back, as they engage in a passionate cowgirl position, with {actor0}'s penis grinding against {actor1}'s vulva in a sensual, sexual motion. Meanwhile, {actor1} is holding onto {actor0}'s body, and {actor0} is gripping {actor1}'s body, their hands clasped tightly as they move in unison."
"MilkyLotus1-2","milky_lotus1_S2","{actor0}, sitting down, is embraced by {actor1} who is also sitting, as she wraps her arms around his body, holding him close. At the same time, {actor0} has his arm around {actor1}, gently holding her arm, while he thrusts his cock into her pussy, engaging in passionate vaginal sex."
"MilkyMissionary3-5","milky_missionary_3_S5","{actor0}, a kneeling male, is thrusting his hard cock into {actor1}'s pussy as she lies back, her body being gently held by her own hands wrapped around {actor0}'s torso."
"MilkyMissionary1-3","milky_missionary_1_S3","{actor0} is kneeling between {actor1}'s legs as she lies back, his penis thrusting into her vulva in a passionate missionary-style vaginal sex act, while he tenderly holds her hip with one hand."
"MilkyMissionary3-2","milky_missionary_3_S2","{actor0} is kneeling between {actor1}'s legs as she lies back, his penis thrusting into her vulva in a passionate missionary position. Meanwhile, {actor1} gently holds {actor0}'s chin, a romantic gesture amidst the intense sex."
"MilkyStool1-3","milky_stool1_S3","{actor0} is standing, his erection buried deep in {actor1}'s ass as he holds her arm and leg, her body seated and exposed."
"MilkyWallbehind1-2","milky_wallbehind1_S2","{actor0} stands with his erect cock buried deep in {actor1}'s pussy as she stands facing away from him, her back against the wall. He wraps his hand around her hip, holding her in place as he thrusts into her, their bodies locked in a passionate, milky embrace."
"MilkySthrone2-5","milky_sthrone2_S5","{actor0} lies back as {actor1} mounts him in a reverse cowgirl position, her back also arched in a lying back pose. As they engage in vaginal sex, {actor0} reaches up to hold {actor1}'s body, while {actor1} simultaneously stimulates her own vulva, lost in the moment."
"MilkySthrone2-1","milky_sthrone2_S1","{actor0} is sitting comfortably, while {actor1} straddles him in a reverse cowgirl position, her vulva enveloping his erect cock as they engage in passionate vaginal sex. At the same time, {actor0} wraps his arms around {actor1}'s body, holding her close as they move in unison."
"MilkyStanding2-2","milky_standing2_S2","{actor0} is standing behind {actor1}, who is bending over with her back to him, as he pounds away at her pussy from behind, his cock thrusting in and out of her wet opening in a frenzied rhythm."
"MilkySthrone1-2","milky_sthrone1_S2","{actor1} sits while {actor0} stands over her, his hand reaching between her legs to rub her vulva, specifically teasing her clitoris, as his other hand holds her body, providing support."
"MilkySthrone2-3","milky_sthrone2_S3","{actor0} sits with {actor1} on top of him, her body straddling his in a reverse cowgirl position. As they engage in passionate vaginal sex, {actor0} wraps his arms around {actor1}'s body, holding her close."
"MilkySthrone2-2","milky_sthrone2_S2","{actor0} sits with {actor1} on top of him, her vulva enveloping his erect penis as they engage in passionate vaginal sex. Meanwhile, {actor0} wraps his hands around {actor1}'s body, holding her close as she rides him in a reverse cowgirl position, her milky skin glistening with arousal."
"MilkyStanding1-5","milky_standing1_S5","{actor0} stands as he plunges his erection into {actor1}'s pussy, their bodies locked in a passionate vaginal sex act. Meanwhile, {actor1} wraps her arms around {actor0}'s torso, holding him close as he grips her leg with one hand and her hip with the other, his touch a romantic caress amidst the intensity of their encounter."
"MilkyStool1-1","milky_stool1_S1","{actor0} stands over {actor1}, who sits with her arm being held by him, as he simultaneously masturbates, his hand moving up and down his erect shaft in a sensual, sexual motion."
"MilkySthrone3-1","milky_sthrone3_S1","{actor0} is sitting while {actor1} stands over him, jerking off his cock with her hand in a sensual handjob. At the same time, {actor0} wraps his arms around {actor1}'s waist, pulling her close as he savors the intimate touch."
"MilkySthrone1-1","milky_sthrone1_S1","{actor0} stands tall, his erect cock being stroked by {actor1}'s skilled hand in a sensual handjob, as she sits below him. At the same time, {actor1} wraps her arm around {actor0}'s waist, holding his body close, while {actor0} gently cradles {actor1}'s chin in his hand, a romantic gesture amidst the intimate moment."
"MilkyTable2-3","milky_alchemytable2_S3","{actor0} is standing behind {actor1}, who is bending over, as he thrusts his throbbing cock into her creamy pussy, holding her hips with one hand to maintain a firm grip."
"MilkyTable1-4","milky_alchemytable1_S4","{actor0} stands over {actor1}, who lies back with her legs spread wide, as he thrusts his cock into her vulva in a passionate missionary position. Meanwhile, {actor1} wraps her arms around {actor0}'s body, holding him close, while {actor0} grasps her arm and gently holds her head, their bodies entwined in a sensual embrace."
"MilkyTable2-4","milky_alchemytable2_S4","{actor0} is standing behind {actor1}, who is bent over, as he thrusts his stiff dick into her pussy, his hands grasping her body and holding onto her arm, supporting her as they both stand there, caught up in the heat of their passionate, vigorous sex."
