"ostim_id","sexlab_id","description"
"OARE_SittingSex","\N","{actor0} is sitting with {actor1} on his lap, his dick buried deep inside her pussy as they engage in a passionate session of vaginal sex."
"OARE_MaleSoloSquattingIdle","\N","{actor0} is squatting, waiting idly for their next move, their cock at the ready, anticipating the moment they'll be called into action."
"OARE_MissionaryHugKiss","\N","{actor0} is kneeling between {actor1}'s legs as she lies back, their lips locked in a passionate, sensual kiss. At the same time, his rock-hard cock slides in and out of her wet pussy in a smooth, sexual rhythm."
"OARE_ShelfRearSexBreastGrab","\N","{actor0} is standing behind {actor1}, who is bent over and facing away, at the shelf. He's thrusting his cock into her pussy while reaching around to grope her breasts."
"OARE_MountedTitfuckCupping","\N","{actor0} is kneeling over {actor1}, who's lying back, as he actively performs a titjob on her, his penis thrusting into her breasts."
"OARE_ShelfFemaleBookIdle","\N","{actor0} and {actor1} stand idly side by side in front of a shelf, their anticipation palpable as they await their next erotic escapade."
"OARE_ShelfRearSex","\N","{actor0} is standing, thrusting his dick into {actor1}'s pussy from behind as she bends over, her back facing him, her legs spread apart, receiving his vigorous penetration."
"OARE_SittingFellatio","\N","{actor0} is sitting while {actor1} is kneeling in front of him, giving him a blowjob, wrapping their mouth around his dick and sucking away."
"OARE_SittingFellatioForwardBend","\N","{actor0} is sitting, while {actor1} is lying on their front, sucking {actor0}'s cock, performing a sloppy blowjob."
"OARE_StandingHoldingSexKiss","\N","{actor0} is standing, his erection buried deep within {actor1} as they engage in a passionate kiss, their lips locked in a sensual dance, while simultaneously, {actor0} is thrusting into {actor1}'s vulva from a standing position."
"OARE_RearSexHoldingArms1","\N","{actor0} is kneeling, thrusting his stiff cock into {actor1}'s pussy from behind as she kneels facing away from him, her ass tilted upwards to meet his rhythmic movements."
"OARE_ReverseCowgirlLookingBack","\N","{actor1} is kneeling over {actor0}, who's lying back, as she rides him in a reverse cowgirl position, her vulva enveloping his penis in a passionate, sexual union, with {actor1} taking the lead as the active performer in their vaginal sex act."
"OARE_SpooningFingering","\N","{actor0} is lying on their side, reaching over to {actor1}, who is lying on her back, as they slip their fingers into her vulva, stimulating her in a sensual and sexual way."
"OARE_StandingTwoHandsHoldingKiss","\N","{actor0} and {actor1} are standing, holding hands in a romantic gesture, while also engaging in a sensual kiss."
"OARE_TableKiss","\N","{actor0} and {actor1} are standing at the table, locked in a romantic and sensual kiss, cuddling each other closely."
"OARE_SpooningKissing","\N","{actor0} and {actor1} are lying on their sides, cuddled up together, and sharing a romantic and sensual kiss, their bodies pressed against each other in a warm and intimate embrace."
"OARE_TableFrontalSex","\N","{actor0} is standing over {actor1}, who's lying back on the table, as he plunges his cock into her pussy in a fierce missionary position, their bodies slamming together in a frantic rhythm."
"OARE_SpooningKiss","\N","{actor0} and {actor1} are lying on their sides, cuddled up together, as they engage in a romantic and sensual kiss, their bodies pressed close as they share a tender moment."
"OARE_StandingSpankIdle","\N","{actor0} is standing upright, while {actor1} is standing with their back to {actor0}, bent over with their ass exposed, anticipating the next move. The air is electric with anticipation as both actors pause, frozen in a moment of tense expectancy, awaiting the next sultry development in their erotic encounter"
"OARE_ThighfuckFromBehind","\N","{actor0} stands facing {actor1}, who has their back to him, and actively thrusts his dick between {actor1}'s thighs, using them to get off."
"OARE_TableMaleLeaningFellatio","\N","{actor0} stands over {actor1}, who sits at the table, as {actor1} takes {actor0}'s cock into their mouth, performing a sloppy blowjob. {actor0} is in control, actively thrusting his dick into {actor1}'s mouth."
"OARE_MissionaryHoldLegsTogether","\N","{actor0} is kneeling between {actor1}'s legs as she lies back, his stiff cock sliding in and out of her pussy in a sensual missionary position."
"OARE_MissionaryHandholding","\N","{actor0} kneels between {actor1}'s legs as she lies back, his stiff cock penetrating her pussy in a passionate missionary position."
"OARE_SpooningIdle","\N","{actor0} and {actor1} are lying side by side, cuddling and idle, with no active sex acts happening at the moment, both seemingly anticipating their next intimate encounter."
"OARE_MaleSoloBathingAnimationHub","\N","{actor0} stands idle, awaiting their next erotic escapade, his manhood presumably at the ready. For now, he simply stands, expectant and still."
"OARE_MountedFemale","\N","{actor0} is lying back, while {actor1} kneels beside them, both anticipating their next move in the midst of their intimate encounter."
"OARE_ShelfReadingKiss","\N","{actor0} and {actor1} are standing at the shelf, wrapped in each other's arms, sharing a passionate and sensual kiss, their lips locked in a romantic cuddle."
"OARE_MountedFemaleTickle","\N","{actor0} is lying back, while {actor1} is kneeling beside them, their foot elevated as {actor0} playfully tickles their toes, sending shivers down {actor1}'s leg."
"OARE_ShelfReadingEyeContact","\N","{actor0} and {actor1} are standing at the shelf, embracing each other in a warm cuddle, their bodies pressed together in a gentle, intimate hold."
"OARE_PrincessCarryEmbrace","\N","{actor0} is standing while {actor1} is suspended, with the two of them embracing in a warm cuddle."
"OARE_SpreadLegsFemale","\N","{actor0} kneels beside {actor1}, who lies back with their legs spread wide, both of them poised in anticipation of their next sensual encounter."
"OARE_MountedTitfuck","\N","{actor0} is kneeling beside {actor1}, who is lying back, as he enthusiastically performs a sexual boobjob on her, his penis rubbing against her breasts, with {actor0} taking the active role."
"OARE_StandingEmbraceKiss","\N","{actor0} and {actor1} are standing, wrapped in each other's arms, sharing a romantic and sensual kiss, their bodies pressed together as they cuddle."
"OARE_Sitting","\N","{actor0} and {actor1} are sitting, their bodies positioned in a state of anticipation, both of them idly waiting for the moment to engage in their next intimate encounter. The air is thick with expectation as they sit together, their desires momentarily dormant."
"OARE_StandingKiss","\N","{actor0} and {actor1} stand facing each other, their lips locked in a romantic and sensual kiss as they cuddle, their bodies pressed together in a tender embrace."
"OARE_SittingMaleApproach","\N","{actor0} and {actor1} sit idly, side by side, anticipation hanging in the air as they wait for their next erotic encounter."
"OARE_SquattingGropingButtBothHands","\N","{actor0} squats down, their hands grasping {actor1}'s butt in a sensual groping motion as {actor1} stands over them, their body arched in response to the intimate touch."
"OARE_StandingSpank","\N","{actor0} is standing upright, while {actor1} is standing with their body bent over, facing away from {actor0}."
"OARE_StandingNippleSucking","\N","{actor0} is standing, mouth wrapped around {actor1}'s nipples, sucking them seductively as they also stand, their body arched slightly in pleasure."
"OARE_ReverseCowgirlLeaningBack","\N","{actor0} lies back as {actor1} kneels over him, riding his cock in a reverse cowgirl position, her vulva sliding up and down his erect shaft as she takes control of the intense vaginal sex."
"OARE_StandingUndressingFemaleBottom","\N","{actor0} and {actor1} are standing facing each other, both of them slowly undressing, the tension between them is palpable as they transition into a more intimate setting."
"OARE_SleepingIdle","\N","{actor0} and {actor1} are lying on their sides, fast asleep. {actor1} is sleeping soundly, with a gentle snore escaping their lips."
"OARE_StandingRearSexHoldingArms","\N","{actor0} is standing behind {actor1}, who is bending over with her back facing him, as they engage in a heated vaginal sex session, {actor0}'s stiff cock thrusting deep into {actor1}'s wet pussy."
"OARE_OnTopMasturbationLookAway","\N","{actor0} is kneeling beside {actor1}, who is lying back, as he strokes his cock, getting closer to orgasm. {actor1} takes deep breaths, her face tilted up towards him, and {actor0} unleashes a load of cum, some of it landing on her face, while the rest drips down onto her chest."
"OARE_TableIdleSittingFemale","\N","{actor0} is standing beside the table, while {actor1} sits idly, both seemingly waiting for their next erotic encounter to begin."
"OARE_SittingSexEmbrace","\N","{actor0} is sitting with {actor1} also sitting, as they engage in a passionate vaginal sex act, with {actor0}'s cock thrusting into {actor1}'s pussy."
"OARE_RubbingAssAgainstCrotch","\N","{actor0} is standing, thrusting their stiff cock into {actor1}'s asshole from behind as {actor1} stands facing away, their butt positioned to receive the penetration."
"OARE_ShelfReadingTogether","\N","{actor0} and {actor1} are standing together at the shelf, cuddling and wrapped in each other's arms, enjoying a tender moment of intimacy."
"OARE_PatchesSquat","\N","{actor0} is squatting, poised and ready, his erect cock at attention, awaiting his next opportunity to participate in a steamy sex act."
"OARE_SimpleStandingHandjob","\N","{actor0} stands facing {actor1}, who is also standing, as {actor1} grips {actor0}'s cock and starts stroking it, giving him a handjob."
"OARE_StandingGoToSitting","\N","{actor0} is sitting, while {actor1} is standing, both just casually hanging out, not doing anything in particular."
"OARE_PrincessCarryKiss","\N","{actor0} is standing, passionately kissing {actor1}, who is suspended in mid-air, as they cuddle and share a romantic and sensual kiss."
"OARE_SquattingGropingButt","\N","{actor0} squats down, their hands roaming over {actor1}'s butt in a sensual groping, as {actor1} stands towering above them."
"OARE_SHMaleUndressFemaleTorso1","\N","{actor0} and {actor1} are leaning against each other, both in a relaxed oare position, with their bodies gently pressed together in a casual, intimate pose."
"OARE_ProneSex","\N","{actor0} lies on his front, his dick thrusting into {actor1}'s pussy as she lies on her front, facing away from him, her legs spread wide to accommodate his movements, their bodies locked in a passionate, sexual embrace."
"OARE_StandingRearSexMasturbation","\N","{actor0} is standing behind {actor1}, who is bent over and facing away, as they engage in vaginal sex. At the same time, {actor1} is also masturbating, rubbing her own vulva."
"OARE_OnTopMasturbation","\N","{actor0} is kneeling beside {actor1}, who is lying back, as he strokes his own cock in a solo act of male masturbation. At the same time, {actor1} is audible breathing, her eyes fixed on {actor0} as he reaches climax, cumming on her face and chest."
"OARE_ReverseCowgirlMounted","\N","{actor1} straddles {actor0}, her knees digging into the surface as she rides him in a reverse cowgirl position, her vulva grinding against his erect penis, while {actor0} lies back, letting her take control of the intense, passionate vaginalsex, his cock thrusting deep inside her as she dominates the rhythm."
"OARE_StandingUndressingFemaleHeadItem","\N","{actor0} and {actor1} are standing facing each other, both partially undressed as they transition into a more intimate moment, the tension between them palpable."
"OARE_SittingSexKissing","\N","{actor0} is sitting with {actor1} also seated, as they engage in a passionate kiss. At the same time, {actor0}'s penis is thrusting into {actor1}'s vulva as they have sex in a seated position."
"OARE_SpooningCuddling4Kiss","\N","{actor0} and {actor1} are lying on their sides, facing each other, and sharing a romantic and sensual kiss, their bodies close together as they cuddle."
"OARE_StandingTwoHandsHolding","\N","{actor0} and {actor1} stand face to face, holding hands in a romantic gesture, their mutual affection palpable in this tender moment."
"OARE_TableIdleFemaleFacingAway","\N","{actor0} is standing still, anticipating the next move, while {actor1} stands facing away, seemingly lost in thought, both of them paused in a moment of idle expectation, the table a silent witness to their impending encounter."
"OARE_SpooningCuddleKiss","\N","{actor0} and {actor1} are lying side by side, engaged in a romantic and sensual kiss, cuddling each other tenderly."
"OARE_TableIdleHolding","\N","{actor0} and {actor1} stand idly by the table, embracing each other in a tender cuddle, their bodies intertwined as they enjoy a quiet moment together, both of them seemingly anticipating their next passionate encounter."
"OARE_RearCarryingSex","\N","{actor0} is standing, fucking {actor1} from behind while she's suspended in mid-air, her back facing him, as they engage in a intense sexual vaginal intercourse."
"OARE_SpooningCuddling3","\N","{actor0} and {actor1} are lying side by side, cuddled up together in a warm and intimate embrace, enjoying each other's company in a peaceful moment."
"OARE_ReverseMountedFemale","\N","{actor0} is lying back, while {actor1} is kneeling beside them, both seemingly paused in anticipation of their next erotic engagement. The air is charged with expectation as they wait for the next move in their intimate encounter."
"OARE_SittingCunnilingusLegsLocked","\N","{actor0} is lying on their front, face buried between {actor1}'s legs as they go down on her, their mouth wrapped around her vulva in a passionate oral sex act, while {actor1} sits above, her body positioned to receive the intimate attention."
"OARE_SquattingSpank","\N","{actor0} is squatting down, while {actor1} stands over them, the two locked in a lustful gaze, the air thick with anticipation."
"OARE_MountedGrind","\N","{actor0} lies back as {actor1} kneels over him, grinding their vulva against his erect cock in a sensual, sexual rhythm."
"OARE_Missionary","\N","{actor0} is kneeling over {actor1}, who's lying back, as he thrusts his cock into her pussy in a classic missionary position, her legs wrapped around him."
"OARE_ShelfReadingEyeContactTA","\N","{actor0} and {actor1} stand side by side at the shelf, wrapped in each other's arms, cuddling and enjoying a tender moment together."
"OARE_SHFBMaleUndressFemaleTorso1","\N","{actor0} and {actor1} are both kneeling, facing each other in a neutral position, with no active actions occurring between them."
"OARE_ShelfReadingTogetherTA","\N","{actor0} and {actor1} are standing at the shelf, cuddling each other, with their bodies pressed together in a warm and intimate embrace."
"OARE_ShelfIdleBentOver","\N","{actor0} and {actor1} are standing idle next to a shelf, anticipating their next erotic encounter, their libidos at the ready. For now, they simply stand, waiting for the moment to spark their passion."
"OARE_SpooningSleeping","\N","{actor0} and {actor1} are lying on their sides, fast asleep beside each other, with {actor1} sleeping soundly, completely still, and silent."
"OARE_SquattingMouthFuck","\N","{actor0} is standing, his cock buried in {actor1}'s mouth as they sit, performing a sloppy blowjob, their lips wrapped around his shaft."
"OARE_StandingRearSexNoHands","\N","{actor0} is standing, thrusting into {actor1} from behind as she bends over, facing away from him, her legs spread apart, and he's deeply penetrating her vulva with his erect penis during their intense sexual intercourse."
"OARE_StandingHolding","\N","{actor0} and {actor1} stand facing each other, both radiating anticipation as they pause momentarily, their bodies tense with expectation, awaiting the next move in their intimate encounter."
"OARE_TableIdleSittingFemaleHolding","\N","{actor0} and {actor1} are standing next to each other at the table, enjoying a tender moment of cuddling, their bodies close together in a loving embrace, basking in each other's presence as they anticipate their next intimate encounter."
"OARE_TableSittingFingering","\N","{actor0} stands over {actor1}, who's sitting at the table, as they slide their fingers into her pussy, stimulating her vulva with a gentle, yet intentional touch."
"OARE_StandingKissFingering","\N","{actor0} and {actor1} are standing, engaged in a romantic and sensual kiss. At the same time, {actor0}'s hand is inserted into {actor1}'s cunt, performing a sexual vaginal fingering."
"OARE_SpooningCuddleKissMasturbation","\N","{actor0} is lying on their side, kissing {actor1} romantically and sensually as she lies back. At the same time, {actor0} is rubbing {actor1}'s clitoris with their hand, providing a sexual touch to her vulva."
"OARE_SittingFemaleApproachKiss","\N","{actor0} is sitting, while {actor1} kneels beside them, their lips locked in a passionate, sensual, and romantic kiss."
"OARE_SittingFootjob","\N","{actor0} is sitting, his cock being stimulated by {actor1}'s feet in a sensual footjob, as {actor1} sits facing him, their feet wrapped around his shaft."
"OARE_StandingUndressingFemaleGloves","\N","{actor0} and {actor1} stand facing each other, both fully clothed, with no apparent action taking place between them."
"OARE_StandingEmbraceCute","\N","{actor0} and {actor1} are standing, embracing each other in a warm cuddle, enjoying a tender moment together."
"OARE_LyingOnSideSexGrabArm","\N","{actor0} kneels beside {actor1}, who lies on her side as he slides his stiff rod into her pussy, engaging in a sensual vaginal sex act."
"OARE_StandingHandOnHeadCuddle","\N","{actor0} and {actor1} are standing together, engaging in some tender cuddling, their bodies pressed against each other in a warm, intimate embrace."
"OARE_SpooningSex","\N","{actor0} lies on his side, his dick buried deep inside {actor1}'s pussy as they spoon, her body wrapped snugly against his. She's also on her side, her legs tangled with his, as they engage in a slow and intimate fuck."
"OARE_PrincessCarryNeckKiss","\N","{actor0} is standing, while {actor1} is suspended, cuddling with {actor0} as they sensually and romantically kiss their neck."
"OARE_ProneSexEmbraceFemaleLegsOut","\N","{actor0} lies on his front, his erection inside {actor1}, who is also lying on her front, as they engage in a passionate and intimate vaginalsex, with {actor0}'s penis thrusting into {actor1}'s vulva."
"OARE_MatingPressEmbrace","\N","{actor0} is squatting over {actor1}, who is lying back, as he thrusts his cock into her pussy in a sensual missionary position, their lips locked in a romantic kiss."
"OARE_SittingFellatioHandOnHead","\N","{actor0} is sitting while {actor1} kneels in front of him, giving him a blowjob, her mouth wrapped around his cock."
"OARE_CookingPotIdle","\N","{actor0} is sitting idly on the edge of the cooking pot, while {actor1} stands beside them, both seemingly waiting for their next carnal encounter to unfold. The atmosphere is calm and anticipation hangs in the air."
"OARE_StandingRearSex","\N","{actor0} is standing, while {actor1} is bent over and facing away from them, as they engage in a steamy vaginal sex act, with {actor0} thrusting their stiff cock into {actor1}'s juicy pussy."
"OARE_StandingGropingBreasts","\N","{actor0} is standing, fondling {actor1}'s breasts with sensual caresses, as they stand facing each other."
"OARE_MatingPressHoldingHands","\N","{actor0} is squatting over {actor1}, who is lying back, as he thrusts his cock into her pussy in a passionate missionary-style vaginal sex act."
"OARE_MaleStandingFemaleKneeling","\N","{actor0} stands tall, while {actor1} kneels before him, both poised and ready for their next erotic encounter, their anticipation palpable as they await the moment to engage in passionate lovemaking."
"OARE_AceSittingFootjobFromBehind","\N","{actor0} sits with his back turned, while {actor1} sits facing him, using their feet to stimulate his erect cock, providing a sensual footjob."
"OARE_StandingSexForwardBend","\N","{actor0} is standing behind {actor1}, who is bent over and facing away, as they engage in vaginal sex, with {actor0}'s penis thrusting into {actor1}'s vulva."
"OARE_GoBackDevourVampireBiteMaleStanding","\N","{actor0} is standing upright, while {actor1} is standing next to them, looking drowsy and slightly disoriented."
"OARE_AceSpooningSex","\N","{actor0} is lying on his side, his dick inside {actor1}'s pussy, as they spoon, their bodies pressed together. {actor1} is also on her side, her vulva wrapped around {actor0}'s penis."
"OARE_AceStandingHandjobKissing","\N","{actor0} and {actor1} are standing, locked in a passionate, romantic, and sensual kiss. At the same time, {actor1} has their hand wrapped around {actor0}'s dick, stroking him in a sexual handjob."
"OARE_BenchBothSittingFaceEachother","\N","{actor0} and {actor1} are sitting side by side on a bench, both looking relaxed and idle, awaiting their next opportunity to engage in a passionate encounter."
"OARE_CowgirlSquattingLetGo","\N","{actor1} is squatting over {actor0}, who's lying back, as she enthusiastically rides his cock in a passionate cowgirl position, their bodies moving in sync as they engage in intense vaginal sex, with {actor1} taking the lead."
"OARE_CowgirlSquattingHandholding","\N","{actor0} lies back as {actor1} squats on top of him, her vulva enveloping his erect penis in a passionate vaginal sex act, with her taking the lead as the active performer. Meanwhile, they share a tender moment, holding hands in a romantic gesture."
"OARE_ChairIdleFemaleFacingAway","\N","{actor0} is sitting in the chair, while {actor1} stands facing away, both paused in anticipation of their next erotic encounter."
"OARE_CowgirlHandOnBreast","\N","{actor1} is kneeling over {actor0}, who's lying back, as she rides him in a cowgirl position, her vulva enveloping his erect penis in a sensual, sexual embrace. Meanwhile, {actor0} is groping {actor1}'s breasts with his hands, adding an extra layer of intimacy to their passionate encounter."
"OARE_ChairIdleFemaleSitting","\N","{actor0} sits comfortably in the chair, while {actor1} sits beside them, both idly waiting for their next erotic engagement, their bodies poised in anticipation of the upcoming intimate encounter. The air is electric with expectation as they sit in stillness, their minds focused on the pleasure to come."
"OARE_GoToDevourVampireBiteFemaleSitting","\N","{actor0} and {actor1} are sitting together, facing each other in a casual pose, with no sexual activity taking place at this moment."
"OARE_CookingPotSex","\N","{actor0} stands behind {actor1}, who is bent over at the cooking pot, facing away from him, as he engages in vaginal sex with her, his penis thrusting into her vulva."
"OARE_GoToMaleStandingFemaleSquatting","\N","{actor0} is standing, while {actor1} is squatting beside them, the atmosphere is calm with no intense activity unfolding between the two."
"OARE_DoggystyleLoweredTorsoGrabArm","\N","{actor0} is kneeling behind {actor1}, who is on all fours facing away from him, as he thrusts his cock into her pussy in a doggystyle position."
"OARE_FemaleLyingOnSide","\N","{actor0} is kneeling beside {actor1}, who's lying on their side, as they both anticipate their next erotic encounter, their bodies poised and ready for the upcoming intimate activities. The air is filled with anticipation as they wait for the moment to engage in passionate acts."
"OARE_HoldingGropingButt","\N","{actor0} is standing, sensually groping {actor1}'s butt with their hands while {actor1} stands, their rear end at {actor0}'s fingertips."
"OARE_HoldHandFromBehind","\N","{actor0} is standing, holding hands with {actor1} in a romantic gesture, as {actor1} stands facing away from them, both embracing in a tender cuddle."
"OARE_HugFromBehind","\N","{actor0} is standing upright, while {actor1} is also standing, but facing away from them, and they are cuddling, embracing each other warmly."
"OARE_FemaleUndressMaleTorso_Pt2","\N","{actor0} and {actor1} stand facing each other, both in an open, receiving position, as {actor1} undresses {actor0} completely."
"OARE_LapPillow","\N","{actor0} is lying on their side, while {actor1} is sitting beside them, cuddling close together, enjoying an intimate moment of gentle affection."
"OARE_MaleSleepingBack","\N","{actor0} lies back, catching some Z's, his dick soft and relaxed as he recharges for his next erotic escapade."
"OARE_MaleSleepingSide","\N","{actor0} is lying on his side, fast asleep, his body relaxed and still, as he recuperates for his next erotic escapade."
"OARE_ChairIdle","\N","{actor0} is sitting in a chair, while {actor1} is standing next to them, both looking ready for their next erotic encounter. The atmosphere is quiet and still, with anticipation hanging in the air as they await the start of their passionate activity."
"OARE_ActionFemaleCaressHug","\N","{actor0} and {actor1} are standing facing each other, their bodies inches apart, the tension between them palpable. Neither of them makes a move, they just stand there, locked in a silent understanding."
