"ostim_id","sexlab_id","description"
"\N","impreg_S3","{actor0} is on all fours, while {actor1} sits beneath him, their lips locked in a sensual and romantic kiss. At the same time, {actor0} reaches down to stimulate {actor1}'s vulva with his fingers, delivering a sexual vaginal fingering that sends shivers down her spine."
"\N","Lesbiandomination_S3","{actor0} is on her knees, her thighs entwined with {actor1}, who is lying on her side with her legs spread wide, facing away. As they engage in a passionate tribbing session, {actor0} reached out to hold {actor1}'s leg, her fingers wrapping around the thigh as they grind against each other in a frenzy of lesbian lust."
"\N","misionary_S1","{Actor0} is kneeling beside {actor1}, who's lying back with her feet on the ground. {Actor0} is rubbing {actor1}'s clit with his hand while they share a sensual, romantic kiss, and {actor1} gently holds {actor0}'s head with her hand."
"\N","misionary_S5","{actor0} is on all fours, his feet planted firmly on the ground, as he plunges his stiff cock into {actor1}'s pussy in a missionary-style position. Meanwhile, {actor1} lies back, her feet also on the ground, and gently pats {actor0}'s head with her hand as they engage in passionate vaginal sex."
"\N","misionary_S8","{actor0} is on all fours, climaxing as he penetrates {actor1}'s vulva from behind in a lustful vaginal sex act. Meanwhile, {actor1} is lying back, deeply kissing {actor0} in a romantic and sensual lip lock, as she wraps her arms around him in a sensual hug."
"\N","lesbian_wc_S5","{actor0} kneels, wrapping her arms around {actor1} in a sensual embrace, as {actor1} sits with her feet on the ground, reciprocating the intimate hug, holding {actor0} close."
"\N","rcowgirl_S2","{actor0} lies back as {actor1} squats over him, her feet planted firmly on the ground, facing away from him. She's actively grinding her vulva onto his erect penis, taking the lead in their passionate vaginalsex encounter."
"\N","Lustcowgirl_S1","{actor0} lies back with his feet on the ground, while {actor1} kneels beside him, her mouth locked onto his nipple as she licks and teases it with her tongue, sending shivers down his spine."
"\N","dildo_S4","{actor0} stands with her feet on the ground, bent over, as she simultaneously toys with her own vulva using a sex toy and also uses another toy to pleasure her anus."
"\N","a_side_S3","{actor0}, a man, is standing on the ground while {actor1}, a woman, is lying on her side. His dick is buried inside her pussy as they're engaged in a passionate, sexual vaginal intercourse."
"\N","impreg_S1","{actor0} lies back, while {actor1} sits on top of him, using her feet to stroke his erection, expertly working him into a frenzy with her agile toes."
"\N","knife_S2","{actor1} is kneeling beside {actor0}, who's lying back, as she gives him a handjob, firmly gripping his cock in her hand, stroking him with a steady rhythm."
"\N","VAMP1_S2","{actor0} stands behind {actor1}, his feet planted firmly on the ground, as he sensually sinks his fangs into her neck, his vampire bite sending shivers down her spine. At the same time, he grinds his cock against her vulva, his hips moving in a slow, seductive rhythm, as he holds her hand in a romantic gesture, {actor1} standing facing away from him, her feet also on the ground."
"\N","wallback_S3","{actor0} is standing behind {actor1}, who is bent over with her feet on the ground, facing away from him. He is thrusting his cock into her pussy from behind in a doggystyle position, while also holding onto her body with one hand."
"\N","wallback_S4","{actor0} is standing behind {actor1}, who is bent over with her feet on the ground, facing away from him. He's got his hands on her body, holding her in place as he thrusts his cock into her pussy from behind in a doggystyle position."
"\N","wallback_S5","{actor0} is standing with his feet on the ground, his dick buried deep in {actor1}'s pussy from behind as she bends over, her feet also on the ground, facing away from him, both of them climaxing in unison. At the same time, {actor0} is embracing {actor1} in a sensual hug, his arms wrapped around her waist."
"\N","D6B_S5","{actor0} is kneeling between {actor1}'s legs, slamming his massive cock into her pussy as she lies back, eyes closed in ecstasy, when he suddenly hits his peak, exploding into a frenzy of intense orgasmic release, unleashing a torrent of cum deep within her."
"\N","tw_S1","{actor0} sits with his feet on the ground, while {actor1} and {actor2} sit and kneel beside him, respectively. Both {actor1} and {actor2} lovingly grasp {actor0}'s hips, their hands gently wrapped around him in a romantic gesture."
"\N","Hypno_S2","{actor0} stands beside {actor1}, who is also standing, as she begins to pleasure herself, her fingers dancing across her vulva in a sensual rhythm. At the same time, she reaches up to grope her own breasts, her hands cupping and squeezing her flesh in a gentle, erotic caress."
"\N","knife_S4","{actor1} is kneeling over {actor0}, who's lying back, as she dominates him in a cowgirl position, her vulva wrapped around his throbbing cock, their bodies moving in a synchronized rhythm, erect penis thrusting into her wet pussy in a sensual, sexual union."
"\N","impreg_S6","{actor0} is lying on top of {actor1}, his feet planted firmly on the ground, as he pounds into her vulva in a passionate missionary position, his penis thrusting deep into her. Meanwhile, {actor1} has her legs spread wide, lying back with her butt exposed, and she reaches around to grope {actor0}'s butt, caressing his cheeks with her hands."
"\N","d6s_S2","{actor0} stands with his feet on the ground, his erection in {actor1}'s mouth as she kneels before him, her lips wrapped around his throbbing shaft, sucked into a fervent blowjob."
"\N","lesbian_S5","{actor0} is on all fours, while {actor1} lies beside her, and they engage in a passionate tribbing session, grinding their pussies together in a sensual, sexual rhythm."
"\N","femfoot_S4","{actor1} sits on top of {actor0}, who lies back, as she uses her feet to stroke his erection in a sensual footjob. At the same time, she holds his head in place with one hand, while he grasps her arm with his, submitting to her dominant control."
"\N","lesbian_S4","{actor0} sits on top of {actor1}, who lies back beneath her. {actor1} performs cunnilingus on {actor0} using her lips, while {actor0} holds {actor1}'s leg with her hand, and {actor1} gently grasps {actor0}'s hip with her own hand."
"\N","lesbian_S6","{actor0} is on all fours, her feet planted firmly on the ground, as she reaches a crescendo, her body quivering with pleasure. Beside her, {actor1} lies on her side, also climaxing, the two women engaged in a fierce session of tribbing, their vulvas grinding together in a passionate, sexual exchange."
"\N","mf_S1","{actor0} and {actor1} are suspended in mid-air, their bodies entwined in a magical trance. {actor0} has his hand buried in {actor1}'s vulva, his fingers moving in a sensual rhythm as he sexually fingers her."
"\N","misionary_S2","{actor0} is kneeling beside {actor1}, who is lying back with her feet on the ground, as he intimately inserts his fingers into her vulva, stimulating her sexually. At the same time, {actor1} gently holds hands with {actor0} in a romantic gesture."
"\N","standingNEW_S1","{actor0} and {actor1} are standing, engaged in a passionate encounter. {actor0} is thrusting his cock into {actor1}'s pussy as he simultaneously gropes her ass with his hands, heightening their intimate connection."
"\N","sinner_S6","{actor0} is standing with his feet on the ground, his cock buried deep inside {actor1}'s pussy as he reaches his orgasmic peak. At the same time, he's got his hands on {actor1}'s breasts, fondling them sensually, while they share a passionate kiss, their lips locked in a romantic and sensual embrace."
"\N","sword_cg_S5","{actor1} is in control, squatting over {actor0} in a reverse cowgirl position, her feet planted firmly on the ground as she rides his throbbing cock, her vulva enveloping his shaft in a sensual rhythm. At the same time, she asserts her dominance, her hand wrapping around his neck, holding him in a firm grip, as he lies back, surrendering to her erotic power."
"\N","legupfuck_S5","{actor0} is kneeling between {actor1}'s spread legs as she lies back, his penis thrusting into her vulva in a spirited missionary-style vaginal sex act. As he's climaxing, {actor0} is holding onto {actor1}'s leg."
"\N","Nelson_S2","{actor1} is squatting on top of {actor0}, facing away from him, as he lies back with his feet on the ground. She's actively riding him in reverse cowgirl position, her butt pressed against his groin as he penetrates her anally, while he reaches up to hold her body with one hand."
"\N","Lesbiandomination_S1","{actor0} and {actor1} stand facing each other, their lips locked in a passionate french kiss. Meanwhile, {actor0}'s hand is busy rubbing {actor1}'s clitoris, stimulating her vulva, as she gently holds {actor1}'s head in place."
"\N","Bed_P_S6","{actor0} squats over {actor1}, his thick cock penetrating her wet pussy as she lies back on the bed, her legs wrapped around him."
"\N","a_side_S2","{actor0} is kneeling beside {actor1}, who is lying on her side with her legs spread wide, as he buries his face in her vulva, performing oral sex on her."
"\N","mf_S3","{actor0} and {actor1} are suspended in mid-air, surrounded by a mystical aura, as they engage in a passionate vaginalsex, with {actor0}'s penis deeply penetrating {actor1}'s vulva. Simultaneously, they tenderly hold hands, their fingers intertwined in a romantic gesture, as they float together, lost in the magic of the moment."
"\N","lesbian_wc_S1","{actor0} stands against the wall, her feet firmly on the ground, as she pleasures herself. {actor1} kneels beside her, also Masturbating, both women lost in their own passionate solo acts."
"\N","magick_ffm_S6","{actor0} is suspended in mid-air, climaxing as he masturbates himself to a frenzied orgasm, shooting his load onto the chest of {actor1} and {actor2}, who are both lying back, suspended, with {actor1} on top of {actor2}. Meanwhile, {actor1} is using a toy to stimulate the vagina of {actor2}, while also teasing her own anus with another toy, as {actor2} joins in, using a toy to pleasure {actor1}'s anus."
"\N","Lustcowgirl_S2","{actor1} is kneeling over {actor0}, who's lying back, as she grinds her vulva against his erect penis in a passionate cowgirl position, their bodies moving in sync as they engage in intense sexual activity."
"\N","mmocg_S5","{actor0} is on all fours, his feet planted firmly on the ground, as he reaches a thunderous orgasm. Meanwhile, {actor1} is also on all fours, facing away from him, as she takes his erect cock deep inside her pussy in a reverse cowgirl position, their bodies moving in perfect sync as they engage in passionate vaginal sex."
"\N","rune_S4","{actor0} lies back, suspended in mid-air, as {actor1} sits on top of him, her vulva enveloping his rock-hard cock, the two of them engaged in a passionate, magical vaginal sex act, their bodies seemingly defying gravity as they grind together in ecstasy."
"\N","magick_ffm_S1","{actor0} stands with his feet firmly on the ground, observing the surreal scene before him. {actor1} and {actor2} are suspended in mid-air, their bodies seemingly defying gravity as they engage in a mutual, sensual exchange. {actor1} slides her fingers into {actor2}'s vulva, stimulating her sensitive flesh, while {actor2} simultaneously probes {actor1}'s vagina with her own digits, creating a sensual loop of pleasure between them."
"\N","rcowgirl_S5","{actor1} is squatting on top of {actor0}, facing away from him as they ride him in a reverse cowgirl position, her vulva enveloping his erect cock. Meanwhile, {actor0} has his feet on the ground and is lying back, using his hands to hold onto {actor1}'s body as they engage in passionate vaginal sex."
"\N","rune_S5","{actor0} is lying back, suspended in mid-air, as {actor1} squats over him, her back to his face, and actively rides his cock in a steamy vaginal sex act, her vulva enveloping his rigid shaft."
"\N","rcowgirl_S6","{actor1} is on top of {actor0}, facing away from him in a reverse cowgirl position, with her feet planted firmly on the ground. As they engage in passionate vaginal sex, with {actor0}'s penis deep inside {actor1}'s vulva, she simultaneously rubs her own clitoris with her hand, while {actor0} lies back, climaxing, and tenderly holds {actor1}'s hand."
"\N","WallFront_S2","{actor0} is standing with his feet on the ground, his penis buried deep in {actor1}'s vulva as he holds her hip, while she is suspended against the wall, her legs wrapped around him."
"\N","WallFront_S3","{actor0} stands with his feet on the ground, his erected manhood buried deep inside {actor1}'s wet pussy as he holds her suspended against the wall, her legs wrapped around his waist, her arms embracing him tightly as she hugs him sensually."
"\N","caged_S2","{actor0} stands with his feet shoulder-width apart, while {actor1} stands facing him, teasingly fondling his groin with her hands."
"\N","facesit_S4","{actor1} is squatting over {actor0}, facing away, her vulva poised above his face as he lies back on the ground, his feet planted firmly. With her hands, she's grasping {actor0}'s head, holding it in place as she grinds against him, his mouth latched onto her vulva, performing cunnilingus as she takes control."
"\N","ffm_bed2_S2","{actor0} sits on the bed with his feet planted firmly on the ground, his penis being sucked by {actor1}, who is standing with her feet on the ground, bent over in a blowjob position. Meanwhile, {actor2} stands beside them, her fingers expertly pleasuring her own vulva in a moment of self-indulgent ecstasy."
"\N","f_mast1_S3","{actor0} lies on her side, pleasuring herself with her fingers as she masturbates, her hand moving rhythmically between her legs."
"\N","ffmfemdom_S4","{actor0} lies back with his feet on the ground, climaxing as {actor1} kneels over him, her chest inches from his face, and he cums on her chest. At the same time, {actor2} kneels beside them, climaxing as {actor0} performs cunnilingus on her vulva without using his tongue, while {actor1} simultaneously gives {actor0} a handjob, her hand gripping his shaft."
"\N","FFM_sleep_S5","{actor0} lies back, his penis engulfed by {actor1}'s mouth as she performs a blowjob, her lips and tongue working in tandem to pleasure him. At the same time, {actor2} kneels beside them, her lips locked in a passionate kiss with {actor0}, their mouths moving in a sensual, romantic dance."
"\N","HGE_S5","{actor0} is squatting between {actor1}'s legs, his penis thrusting into her vulva as she lies back. Meanwhile, {actor2} is kneeling beside them, her mouth buried in {actor1}'s vulva, performing a passionate cunnilingus, while also holding {actor1}'s leg in place with her hand."
"\N","gangbang_S1","{actor0} kneels beside {actor3}, who's lying back, as she strokes his cock with her hand. At the same time, {actor1} is on all fours, fucking {actor3}'s pussy from behind. {actor2} squats nearby, jacking off. As they all reach their peak, {actor0} cums on {actor3}'s chest, and {actor2} blasts his load onto her face."
"\N","Jacko_S4","{actor0} is kneeling behind {actor1}, who is on all fours with her legs spread wide and her face away from him, as he thrusts his cock into her pussy in a doggystyle position."
"\N","a_sofa_S4","{actor0} sits on the bench with his feet planted firmly on the ground, while {actor1} squats over him, her feet also on the ground, as she takes the dominant position in a steamy cowgirl pose. With {actor1} as the active performer, she rides {actor0}'s erect penis, her vulva wrapped tightly around him as they engage in passionate vaginal sex."
"\N","magick_ffm_S4","{actor0} is suspended in mid-air, his penis thrusting into {actor1}'s vulva as she's also suspended, their bodies locked in a sexual embrace. At the same time, {actor0}'s mouth is wrapped around {actor2}'s vulva, performing a intense oral sex act, his lips and cheeks working together to bring her pleasure. {actor0}'s hand is grasping {actor1}'s arm, holding her close, while {actor2}'s hand is gently cradling {actor0}'s head, her fingers intertwined in his hair. Meanwhile, {actor0}'s other hand is wrapped around {actor2}'s hip, holding her steady in a romantic gesture, as if to anchor her to him."
"\N","mmocg_S2","{actor0} is sitting, as {actor1} mounts him in a reverse cowgirl position, facing away and kneeling over him, her butt in the air. {actor1} is actively riding {actor0}'s cock, which is penetrating her ass in a passionate anal sex act."
"\N","Lesbiandomination_S4","{actor0} squats over {actor1}, who lies back with her legs spread wide, as they engage in a passionate tribbing session, their vulvas grinding against each other in a sensual rhythm. Meanwhile, {actor0} holds one of {actor1}'s legs in place, while {actor1} reciprocates by grasping {actor0}'s leg, their hands gently but firmly holding each other's limbs."
"\N","mmocg_S3","{actor1} is riding {actor0} in reverse cowgirl position, facing away from him as she kneels over his seated figure, actively grinding her vulva onto his erect penis in a passionate sexual coupling."
"\N","lesbian_wc_S3","{actor0} stands with her feet on the ground, her back against the wall, as {actor1} kneels in front of her, performing cunnilingus without using her tongue. {actor0} is actively receiving the oral sex, her hands grasping {actor1}'s head, holding it in place."
"\N","drunk_S5","{actor0} stands with his feet on the ground, his penis thrusting into {actor1}'s vulva as she lies back, her legs wrapped around him in a missionary position, the two engaged in passionate vaginal sex."
"\N","Chairfemdom_S1","{actor0} sits in a chair, his feet planted firmly on the ground, as {actor1} stands over him, her feet also on the ground. She's got a firm grip on his chin, her hand cradling his jaw, while simultaneously pleasuring herself, her fingers dancing across her moist slit."
"\N","throne_femdom_S2","{actor1} sits on the chair, holding {actor0}'s head in her hands as they share a romantic and sensual kiss. At the same time, she uses her feet to stimulate {actor0}'s cock, giving him a sexual footjob while he kneels before her."
"\N","a_inv_table_S1","{actor0} and {actor1} stand at the table, locked in a sensual and romantic kiss. At the same time, {actor1} wraps her hand around {actor0}'s shaft, stroking him in a deliberate, sexual motion, giving him a handjob."
"\N","anub_counter_S5","{actor0} is standing with his feet on the ground, his penis inserted into {actor1}'s vulva as she stands facing him, her feet also on the ground, engaged in vaginal sex."
"\N","AnubFemdom_S5","{actor1} is squatting over {actor0}, her feet firmly on the ground, as she rides him in a dominant cowgirl position. {actor0} is lying back, his legs spread wide, as he climaxes, his penis deep inside {actor1}'s vulva, with {actor1} holding his thigh for support."
"\N","a_table_S3","{actor0} stands with his feet on the ground, his cock buried deep in {actor1}'s pussy as she stands with her legs spread wide, her vulva wrapped around his shaft."
"\N","dildo_S5","{actor0} is on all fours, her feet planted firmly on the ground, as she stimulates her own vulva with a sex toy, simultaneously teasing her anus with another toy, exploring her own body with a mix of curiosity and pleasure."
"\N","ffm_femdom3_S1","{actor0} is squatting with his feet on the ground, while {actor1} is kneeling in front of him, giving him a blowjob, her mouth wrapped around his dick. Meanwhile, {actor2} is standing with her feet on the ground, masturbating herself, her fingers working her wet pussy."
"\N","FFM_sleep_S1","{actor0} is lying back, fast asleep, as {actor1} kneels beside him, while {actor2} lies on her side next to them, also snoozing."
"\N","Hypno_S6","{actor0} is standing behind {actor1}, who is on all fours facing away from him, as he thrusts his cock into her pussy in a doggystyle position, with {actor1} actively pushing back against him."
"\N","facesit_S2","{actor1} stands tall, her feet firmly on the ground, as she dominates the scene. She holds {actor0}'s head in her hands, guiding his mouth to her vulva, where he kneels, his tongue licking her wet folds as she actively receives the oral pleasure."
"\N","Lesbiandomination_S6","{actor0} is kneeling over {actor1}, facing away, with {actor1} lying back beneath her, feet planted firmly on the ground. {actor0} is holding {actor1}'s arm with one hand while simultaneously engaging in intense cunnilingus with her tongue, orally stimulating {actor1}'s vulva."
"\N","Lustcowgirl_S3","{actor1} is kneeling over {actor0}, who's lying back, as she actively rides him in a cowgirl position, her vulva sliding up and down on his penis in a passionate display of vaginal sex."
"\N","Nelson_S4","{actor0} is lying back with his feet on the ground, while {actor1} is sitting on top of him, facing away, in a reverse cowgirl position. {actor0} is thrusting his dick into {actor1}'s ass, as he simultaneously grasps her head with his hand."
"\N","squatingbj_S4","{actor0} is standing with his feet on the ground, while {actor1} is squatting in front of him, her mouth wrapped around his cock, intensely sucking him off in a passionate blowjob."
"\N","rune_S6","{actor0} and {actor1} are suspended in mid-air, surrounded by an otherworldly glow, as if held by invisible magical forces. {actor1} is actively riding {actor0}'s stiff cock, her vulva enveloping his shaft as she takes control of the passionate vaginalsex, while simultaneously gently patting {actor0}'s head with her hand."
"\N","standingNEW_S7","{actor0} is standing with his feet planted firmly on the ground, in the midst of a intense orgasm, as {actor1} is bent over and standing with her legs spread wide, receiving him in a vigorous vaginal sex act, his penis inserted deep within her vulva."
"\N","Training_S6","{actor0} is standing with his feet on the ground, climaxing, as he thrusts his dick into {actor1}'s cunt, who is suspended in mid-air. At the same time, he's got a romantic hold on her hip with one hand."
"\N","a_shotacowgirl_S1","{actor0} lies back, exposed and vulnerable, as {actor1} lies beside him, her hand teasing his throbbing cock, stroking it lightly with her fingertips."
"\N","a_pronebone_S4","{actor0} is squatting over {actor1}, who lies on her front with her face away, as he thrusts his cock into her ass in a primal anal sex act."
"\N","a_pronebone_S1","{actor0} is kneeling beside {actor1}, who's lying on her front, facing away from him. He's diving into her anus with his tongue, giving her a rimjob, while also sensually groping her butt with his hands."
"\N","asq_S2","{actor0} is standing, his feet planted firmly on the ground, as he engages in vaginal sex with {actor1}, his penis thrusting into her vulva. At the same time, he's got one hand grasping {actor1}'s hip, adding a romantic touch to their passionate encounter."
"\N","throne_femdom_S3","{actor1} is squatting over {actor0}, who is lying back with his feet on the ground, as she rides him cowgirl-style, her vulva enveloping his erect penis in a passionate, sexual vaginalsex act."
"\N","a_st_S1","{actor0} kneels down, his tongue buried in {actor1}'s anus as he performs a rimjob, while simultaneously stroking his own cock in a swift motion, lost in his own pleasure. {actor1} stands facing away, her feet planted firmly on the ground, letting out a soft moan as {actor0} explores her from behind."
"\N","a_inv_table_S3","{actor0} is standing at the table, his feet firmly on the ground, as he thrusts his cock into {actor1}'s pussy, her feet also planted on the floor, while he simultaneously licks her nipples, his tongue dancing across her breast. At the same time, he wraps his arms around her, pulling her close in a sensual one-sided hug."
"\N","a_st_S5","{actor0} is standing behind {actor1}, who is on all fours facing away from him, as he thrusts his cock into her pussy from behind in a doggystyle position."
"\N","throne_femdom_S5","{actor1} is kneeling on the chair, facing away from {actor0}, who is lying back with his feet on the ground, his penis buried deep inside {actor1}'s vulva as they engage in passionate vaginal sex. At the same time, {actor1} is firmly groping {actor0}'s testicles with her hands, heightening his arousal as he reaches a thrilling orgasm."
"\N","Chair_Doggy_S1","{actor0} is sitting in a chair with his feet on the ground, masturbating with his own hand, while {actor1} is on all fours, licking his testicles, providing oral stimulation."
"\N","am2_S4","{actor0} squats between {actor1}'s spread legs as she lies back, his hard cock thrusting into her wet pussy in a slow, sensual rhythm. Meanwhile, {actor1}'s hand is busy rubbing her own swollen clit, amplifying her pleasure."
"\N","a_table_S4","{actor0} stands behind {actor1}, his hands gripping her hips as he pounds his throbbing member into her vulva. {actor1} arches her back, facing away from him, bent over with her feet shoulder-width apart, taking his steady thrusts as they rut together in a fierce display of passion."
"\N","caged_S10","{actor0} lies back, his feet planted firmly on the ground, while {actor1} stands over him, her back facing his front, her feet also grounded, in a frozen moment of anticipation."
"\N","anub_counter_S2","{actor0} is standing beside {actor1}, who is also standing, as he slid his fingers into her pussy, stimulating her vulva with his hand."
"\N","Chair_Doggy_S4","{actor0} is standing behind {actor1}, who is squatting with her feet on the ground and facing away from him, as he penetrates her anus with his cock."
"\N","Amazon_S5","{actor1} is squatting over {actor0}, who's lying back, his erection buried deep inside her pussy as she rides him in a cowgirl position, her feet planted firmly on the ground. She's holding his leg, using it for support as she bounces up and down, while {actor0} is climaxing, his face contorted in ecstasy."
"\N","a_wall4_S3","{actor0} is standing with his feet on the ground, his penis penetrating {actor1}'s vulva from behind as she stands facing away, her feet also on the ground, with her back against the wall. Meanwhile, {actor0} has his hand wrapped around {actor1}'s arm, holding it in place."
"\N","anub_counter_S4","{actor0} is standing behind {actor1}, who is bent over with her feet on the ground, as he engages in vaginal sex with her, his dick thrusting into her pussy."
"\N","barrel_mast_S2","{actor0} lies back with her feet on the ground, masturbating, her fingers stimulating her own vulva in a sensual, self-pleasuring act."
"\N","drunk_S3","{actor0} stands with his feet on the ground, his hands sensually groping {actor1}'s breasts as they sit, their lips locked in a romantic and sensual kiss."
"\N","a_wallc_S4","{actor0} is standing behind {actor1}, who is bent over with her feet on the ground, facing away from him, as he thrusts his cock into her pussy from behind in a doggystyle position, her body pressed against the wall."
"\N","AnubDomCow_S4","{actor1} is squatting on top of {actor0}, who's lying back, as she rides him in a dominant cowgirl position, her vulva engulfing his erect cock in a passionate, sexual union, while she reaches down to grasp his neck firmly with her hand."
"\N","a_wallc_S7","{actor0} is kneeling with his feet on the ground, his cock thrusting into {actor1}'s pussy from behind as she kneels facing away, their bodies pressed against the wall in a doggystyle position, with {actor0} reaching a peak of ecstasy, his cum exploding in a intense orgasm."
"\N","anubdoggystyle_S5","{actor0} is kneeling behind {actor1}, who's on all fours, facing away from him, as he thrusts his dick into her pussy in a doggystyle position, simultaneously groping her butt with his hands."
"\N","FFM_BED_S2","{actor0} is lying back on the bed, his cock being lavished with attention as {actor2} is enthusiastically licking his shaft. Meanwhile, {actor1} is lying beside them, locked in a passionate and sensual kiss with {actor0}."
"\N","d6s_S1","{actor0} is standing, stroking his cock, while {actor1} kneels beside him, her fingers rubbing her pussy in a circular motion, both lost in their own solo pleasures."
"\N","a_shotacowgirl_S4","{actor1} is squatting over {actor0}, her feet planted firmly on the ground, as she rides him in a cowgirl position, her vulva enveloping his penis in a sensual, sexual union, while {actor0} lies back, his body a receptive canvas for her passionate movements."
"\N","AnubFemdom_S4","{actor1} is squatting over {actor0}, who's lying back, with her feet planted firmly on the ground. She's riding him, her vulva enveloping his erect penis, as she holds onto his leg for support, taking charge in this femdom cowgirl position."
"\N","AHB_S3","{actor0} is kneeling, holding {actor2}'s arm as she's on all fours, while {actor1} stands behind her, thrusting his dick into her pussy in a passionate vaginal sex act."
"\N","asq_S6","{actor0} is standing with his feet shoulder-width apart, climaxing as he thrusts his cock into {actor1} from behind in a doggystyle position, while {actor1} is on all fours, facing away from him, her pussy wrapped tightly around his shaft as they engage in intense vaginal sex."
"\N","caged_S3","{actor0} and {actor1} are standing facing each other, with {actor1} grasping {actor0}'s shaft and stroking it up and down in a sensual handjob."
"\N","am2_S2","{actor0} is squatting between {actor1}'s legs, his cock buried deep inside her pussy as they fuck in a missionary position. Meanwhile, they're holding hands, adding a romantic touch to their intense, sexual encounter."
"\N","Amazon_S2","{actor1} is squatting over {actor0}, who's lying back, as she takes charge in a fierce femdom cowgirl pose. {actor1} is actively riding {actor0}'s cock in her ass, while simultaneously holding his head in her hands."
"\N","a_wall4_S1","{actor0} is standing with his feet shoulder-width apart, his hand buried between {actor1}'s legs as he fingers her vulva, the two of them pressed against the wall. {actor1} stands facing him, her eyes closed in pleasure as she receives his intimate touch."
"\N","drunk_S7","{actor0} stands behind {actor1}, his cock thrusting into her pussy as she bends over, her ass facing him, her feet shoulder-width apart on the ground."
"\N","a_wallc_S1","{actor0} is standing behind {actor1}, who is also standing with her feet on the ground, facing away from him, in a doggystyle position against the wall. {actor0} is rubbing {actor1}'s clitoris with his hand, stimulating her vulva as they engage in a passionate and intimate moment."
"\N","Chairfemdom_S6","{actor1} is squatting over {actor0}, her feet planted firmly on the ground, as she rides him in a dominant cowgirl position, her vulva enveloping his erect penis in a sensual, sexual union, with {actor0} lying back in a submissive pose, letting her take control."
"\N","anubdoggystyle_S3","{actor0} is kneeling behind {actor1}, who is on all fours facing away from him, as he pounds into her vulva from behind in a doggystyle position, his hands grasping her arm and pulling her hair sensually as he thrusts into her."
"\N","AnubDomCow_S1","{actor0} lies back, his cock exposed, as {actor1} stands over him, using her feet to jerk him off in a dominating footjob, her toes expertly stimulating his erection."
"\N","drunk_S4","{actor0} stands with his feet on the ground, while {actor1} sits in front of him. {actor0} reaches down to finger {actor1}'s vulva, as she gently pats his head with her hand."
"\N","anubdoggystyle_S4","{actor0} is on his knees, while {actor1} is on all fours, facing away from him, as he thrusts his cock into her pussy from behind in a doggystyle position, with {actor1} taking an active role, moving her hips to meet his strokes."
"\N","AnubDomCow_S2","{actor1} is squatting over {actor0}, who's lying back, as she lowers her cunt onto his face, his tongue licking her vulva in a frenzied motion, the submissive male's oral attention bringing her to the edge of ecstasy."
"\N","FFM_BED_S1","{actor0} stands beside the bed, stroking his cock as he watches {actor1} lying back on the bed, her fingers busy rubbing her pussy. Meanwhile, {actor2} is also lying back, teasing {actor1} by lightly tracing her fingertips over {actor1}'s nipples, adding to the erotic atmosphere."
"\N","ffm_femdom3_S2","{actor0} is squatting with his feet on the ground, his penis inside {actor1}'s vulva as she squats facing him, actively riding him. Meanwhile, {actor2} stands beside them, locking lips with {actor0} in a sensual kiss while holding his head in her hands."
"\N","lesbian_wc_S4","{actor0} stands with her feet on the ground against the wall, while {actor1} kneels in front of her, burying her face in {actor0}'s vulva, performing cunnilingus without using her tongue. At the same time, {actor1} uses her hand to finger {actor0}'s vagina, providing additional stimulation."
"\N","rcowgirl_S3","{actor1} is squatting on top of {actor0}, facing away, her feet planted firmly on the ground, as she rides him in a reverse cowgirl position. Meanwhile, she's also rubbing her own clitoris with one hand, while {actor0} lies back, holding onto her body with one hand, as he thrusts his cock into her pussy."
"\N","Nelson_S3","{actor0} is lying back with his feet on the ground, as {actor1} sits on top of him in a reverse cowgirl position, facing away and spreading her legs. She's taking his shaft up her anus while he's holding onto her thigh, the intimate grasp a romantic complement to the intense anal sex."
"\N","Nelson_S5","{actor0} lies back, feet planted firmly on the ground, as he reaches his peak, surrendering to a shuddering orgasm. At the same time, {actor1} sits on top of him, facing away, her butt pressed against his erection as they engage in anal sex, while {actor0}'s hands roam over her breasts, groping and caressing them with sensual intensity."
"\N","rune_S9","{actor0} is suspended in mid-air, climaxing, as {actor1} is also floating, her body positioned to actively engage in passionate vaginal sex with him, her hands grasping his head in a gentle yet firm hold, his penis deeply inside her vulva."
"\N","sinner_S1","{actor0} and {actor1} stand facing each other, their bodies close as they share a romantic and sensual kiss. {actor0}'s hands are on {actor1}'s breasts, gently groping them in a sensual caress, while his other hand holds {actor1}'s head in place, deepening their kiss."
"\N","squatingbj_S1","{actor0} stands with his feet on the ground, patting {actor1}'s head as she squats in front of him, her hands teasing his crotch."
"\N","a_pronebone_S5","{actor0} is squatting with his feet on the ground, his dick thrusting into {actor1}'s asshole from behind as she lies on her front, her face away from him, in the midst of a frenzied climax."
"\N","AnubDomCow_S5","{actor0} lies back, feet planted firmly on the ground, as he reaches orgasm. Meanwhile, {actor1} assumes the cowgirl position, squatting over him and facing away, her vulva enveloping his throbbing cock as they engage in passionate vaginal sex, while she reaches out to hold his arm with her hand."
"\N","tw_S6","{actor0} stands with his feet on the ground, masturbating himself while simultaneously ejaculating onto the faces of {actor1} and {actor2}, who are sitting in front of him, both receiving his cumshot."
"\N","asq_S4","{actor0} stands behind {actor1}, his erection buried deep within her vulva as they engage in vaginal sex, his hand grasping her arm as she stands facing away from him."
